,equity,nav
2021-09-09,1934794.0941882841,1.9347940941882842
2021-09-10,1921029.131521635,1.921029131521635
2021-09-13,1917456.3523045368,1.917456352304537
2021-09-14,1906102.1124783035,1.9061021124783035
2021-09-15,1929598.4249395588,1.9295984249395588
2021-09-16,1949309.5564265267,1.9493095564265268
2021-09-17,1928404.3290584239,1.9284043290584238
2021-09-22,1920295.4339153874,1.9202954339153875
2021-09-23,1911102.0055494066,1.9111020055494066
2021-09-24,1936287.5714507601,1.9362875714507601
2021-09-27,1930776.5116524522,1.9307765116524522
2021-09-28,1990731.00511288,1.99073100511288
2021-09-29,1971455.3193382917,1.9714553193382915
2021-09-30,1997409.4012247873,1.9974094012247874
2021-10-08,2048779.821164016,2.048779821164016
2021-10-11,2103336.1718483395,2.1033361718483397
2021-10-12,2106328.133295646,2.106328133295646
2021-10-13,2138413.9302549213,2.1384139302549214
2021-10-14,2118915.5904303864,2.1189155904303862
2021-10-15,2124252.591606737,2.124252591606737
2021-10-18,2155174.7943797605,2.1551747943797603
2021-10-19,2147092.6312390845,2.1470926312390843
2021-10-20,2144603.24615595,2.14460324615595
2021-10-21,2211194.1977987555,2.2111941977987555
2021-10-22,2186828.688599188,2.1868286885991877
2021-10-25,2243315.3459219113,2.2433153459219115
2021-10-26,2236477.6503062774,2.2364776503062775
2021-10-27,2262623.0231215796,2.2626230231215794
2021-10-28,2272576.733424052,2.272576733424052
2021-10-29,2293900.912004295,2.293900912004295
2021-11-01,2344514.8930101576,2.3445148930101576
2021-11-02,2377300.0932110073,2.3773000932110073
2021-11-03,2302133.3115254235,2.3021333115254237
2021-11-04,2343893.7995086396,2.3438937995086397
2021-11-05,2390495.866549547,2.390495866549547
2021-11-08,2368233.3519132743,2.368233351913274
2021-11-09,2415325.1763842613,2.415325176384261
2021-11-10,2436816.8910453822,2.4368168910453822
2021-11-11,2351870.9436143283,2.3518709436143284
2021-11-12,2428727.2167702727,2.4287272167702727
2021-11-15,2475970.2939047883,2.4759702939047883
2021-11-16,2443561.78957976,2.4435617895797597
2021-11-17,2449577.8432054096,2.4495778432054096
2021-11-18,2525988.18539909,2.5259881853990898
2021-11-19,2422521.0990696773,2.4225210990696775
2021-11-22,2363426.353606641,2.363426353606641
2021-11-23,2367412.4526623483,2.3674124526623483
2021-11-24,2263956.9366219873,2.2639569366219874
2021-11-25,2275794.457948939,2.275794457948939
2021-11-26,2268419.5883693374,2.2684195883693374
2021-11-29,2288985.4652672615,2.2889854652672614
2021-11-30,2339317.677476828,2.339317677476828
2021-12-01,2309906.437362912,2.309906437362912
2021-12-02,2347822.5345102986,2.3478225345102985
2021-12-03,2268210.0279450435,2.2682100279450434
2021-12-06,2216429.604691249,2.216429604691249
2021-12-07,2181791.5113019785,2.1817915113019786
2021-12-08,2202575.6586316987,2.202575658631699
2021-12-09,2246886.8551699817,2.246886855169982
2021-12-10,2271502.289049833,2.271502289049833
2021-12-13,2286143.9241926284,2.2861439241926282
2021-12-14,2342310.699482093,2.342310699482093
2021-12-15,2401663.0952055347,2.4016630952055347
2021-12-16,2365356.0208160835,2.3653560208160838
2021-12-17,2327248.4575034557,2.3272484575034555
2021-12-20,2387515.421917315,2.387515421917315
2021-12-21,2343501.2750583393,2.3435012750583395
2021-12-22,2336174.661014392,2.336174661014392
2021-12-23,2342807.7465499095,2.3428077465499095
2021-12-24,2261218.0754243624,2.2612180754243623
2021-12-27,2334492.648944756,2.334492648944756
2021-12-28,2328059.8926159395,2.3280598926159395
2021-12-29,2329230.9392083487,2.329230939208349
2021-12-30,2343334.0862209545,2.3433340862209544
2021-12-31,2267163.5373898144,2.2671635373898145
2022-01-04,2483504.318579818,2.483504318579818
2022-01-05,2494068.787989153,2.494068787989153
2022-01-06,2460823.649544513,2.460823649544513
2022-01-07,2500287.8847964345,2.5002878847964345
2022-01-10,2519547.865775784,2.519547865775784
2022-01-11,2512696.414852625,2.512696414852625
2022-01-12,2528483.541998199,2.5284835419981992
2022-01-13,2525642.2425515973,2.5256422425515974
2022-01-14,2501264.1454176265,2.5012641454176263
2022-01-17,2423861.599928476,2.423861599928476
2022-01-18,2446153.5586000327,2.4461535586000327
2022-01-19,2480939.1609469345,2.4809391609469347
2022-01-20,2471463.142338928,2.4714631423389277
2022-01-21,2462453.612863668,2.462453612863668
2022-01-24,2437081.6872217595,2.4370816872217596
2022-01-25,2468034.1985130776,2.4680341985130774
2022-01-26,2471930.8750115857,2.471930875011586
2022-01-27,2484963.513733363,2.484963513733363
2022-01-28,2509242.3938515116,2.509242393851512
2022-02-07,2601714.938303515,2.6017149383035147
2022-02-08,2637635.5017836182,2.637635501783618
2022-02-09,2633845.26585783,2.6338452658578304
2022-02-10,2630573.8768575653,2.6305738768575653
2022-02-11,2618874.4087976823,2.6188744087976823
2022-02-14,2643513.918471954,2.643513918471954
2022-02-15,2586463.11910798,2.5864631191079797
2022-02-16,2606940.5579815847,2.6069405579815847
2022-02-17,2548439.870227018,2.548439870227018
2022-02-18,2539484.7427386525,2.5394847427386527
2022-02-21,2609874.063534362,2.609874063534362
2022-02-22,2638456.874702137,2.638456874702137
2022-02-23,2594345.8391955234,2.5943458391955234
2022-02-24,2684489.559278474,2.6844895592784743
2022-02-25,2648847.688335249,2.648847688335249
2022-02-28,2628374.7229526555,2.6283747229526555
2022-03-01,2645373.237109258,2.6453732371092578
2022-03-02,2689628.110273701,2.689628110273701
2022-03-03,2742277.970427464,2.7422779704274642
2022-03-04,2734140.28193223,2.73414028193223
2022-03-07,2924509.3679604786,2.9245093679604786
2022-03-08,2811096.14666023,2.81109614666023
2022-03-09,2769716.345507229,2.7697163455072293
2022-03-10,2727080.936635857,2.727080936635857
2022-03-11,2799185.966775594,2.799185966775594
2022-03-14,2556899.7082984773,2.5568997082984772
2022-03-15,2585215.0353750368,2.585215035375037
2022-03-16,2576118.24427748,2.57611824427748
2022-03-17,2560883.9931559316,2.5608839931559317
2022-03-18,2544916.525735688,2.544916525735688
2022-03-21,2551296.0083859754,2.5512960083859753
2022-03-22,2562636.606403258,2.562636606403258
2022-03-23,2520456.3567653564,2.520456356765356
2022-03-24,2538471.252479907,2.538471252479907
2022-03-25,2553345.5992386364,2.5533455992386362
2022-03-28,2562126.644931804,2.562126644931804
2022-03-29,2565486.8121551997,2.5654868121552
2022-03-30,2546414.3732727263,2.5464143732727265
2022-03-31,2528538.4601428313,2.528538460142831
2022-04-01,2596631.9492649324,2.5966319492649323
2022-04-06,2631697.2267188374,2.6316972267188374
2022-04-07,2588787.857167663,2.588787857167663
2022-04-08,2562726.2108252305,2.5627262108252307
2022-04-11,2494371.876033402,2.494371876033402
2022-04-12,2530842.5113131604,2.5308425113131605
2022-04-13,2530277.3929143692,2.5302773929143694
2022-04-14,2551648.180617157,2.551648180617157
2022-04-15,2576139.8414522037,2.576139841452204
2022-04-18,2594493.650013039,2.594493650013039
2022-04-19,2596189.466695343,2.596189466695343
2022-04-20,2592915.5784782283,2.5929155784782285
2022-04-21,2577662.639197732,2.5776626391977318
2022-04-22,2521819.9187303567,2.521819918730357
2022-04-25,2364272.2022561627,2.3642722022561626
2022-04-26,2394799.671325906,2.3947996713259063
2022-04-27,2403185.1645335318,2.403185164533532
2022-04-28,2410313.161108143,2.410313161108143
2022-04-29,2310221.012636151,2.310221012636151
2022-05-05,2339871.1509201312,2.339871150920131
2022-05-06,2307500.3109555417,2.307500310955542
2022-05-09,2328278.132304615,2.328278132304615
2022-05-10,2295024.4628409003,2.2950244628409004
2022-05-11,2333241.1323230667,2.333241132323067
2022-05-12,2298467.541883765,2.2984675418837646
2022-05-13,2312906.3318759874,2.3129063318759875
2022-05-16,2312270.2184286104,2.31227021842861
2022-05-17,2293840.2863708623,2.2938402863708625
2022-05-18,2236164.7394085694,2.2361647394085695
2022-05-19,2229527.39759219,2.2295273975921903
2022-05-20,2235674.9581185076,2.2356749581185076
2022-05-23,2252123.493150308,2.252123493150308
2022-05-24,2202279.817324348,2.2022798173243476
2022-05-25,2223995.9058484356,2.2239959058484358
2022-05-26,2230146.778712023,2.230146778712023
2022-05-27,2227835.160130218,2.227835160130218
2022-05-30,2233448.9270710177,2.233448927071018
2022-05-31,2248382.069722213,2.2483820697222128
2022-06-01,2191001.9017419727,2.1910019017419726
2022-06-02,2188045.0290231663,2.1880450290231663
2022-06-06,2254750.298859093,2.254750298859093
2022-06-07,2269295.0655766316,2.2692950655766317
2022-06-08,2303590.6033025957,2.3035906033025957
2022-06-09,2310024.108140925,2.310024108140925
2022-06-10,2315601.442574984,2.315601442574984
2022-06-13,2270456.9116454376,2.2704569116454376
2022-06-14,2264930.1386384927,2.264930138638493
2022-06-15,2290759.7253707335,2.2907597253707337
2022-06-16,2245521.233351097,2.2455212333510968
2022-06-17,2266491.434681203,2.2664914346812033
2022-06-20,2252993.4890974243,2.2529934890974244
2022-06-21,2269063.6810857938,2.2690636810857936
2022-06-22,2279623.5262653762,2.279623526265376
2022-06-23,2317975.811616975,2.317975811616975
2022-06-24,2396150.7640630524,2.3961507640630524
2022-06-27,2411800.2955661966,2.4118002955661964
2022-06-28,2429486.0016544475,2.4294860016544475
2022-06-29,2426055.756912753,2.4260557569127528
2022-06-30,2430894.5335151036,2.4308945335151035
2022-07-01,2470216.772850462,2.4702167728504616
2022-07-04,2442052.065927935,2.442052065927935
2022-07-05,2481685.9460579976,2.481685946057998
2022-07-06,2622292.646280563,2.622292646280563
2022-07-07,2674854.522925242,2.674854522925242
2022-07-08,2692498.299143031,2.692498299143031
2022-07-11,2737599.268592553,2.7375992685925534
2022-07-12,2802893.381671294,2.802893381671294
2022-07-13,2841635.2933765426,2.8416352933765427
2022-07-14,2892337.939458874,2.892337939458874
2022-07-15,2997574.604373544,2.997574604373544
2022-07-18,2861336.4215388675,2.8613364215388675
2022-07-19,2926197.4697875134,2.9261974697875135
2022-07-20,2883558.83375744,2.8835588337574403
2022-07-21,2863979.6619735733,2.8639796619735733
2022-07-22,2951394.166569379,2.9513941665693793
2022-07-25,2985861.4767439226,2.9858614767439224
2022-07-26,2903092.8557028687,2.9030928557028686
2022-07-27,2963817.0263383877,2.9638170263383876
2022-07-28,2798730.781363152,2.798730781363152
2022-07-29,2806474.3816682915,2.8064743816682913
2022-08-01,2813316.3151416657,2.8133163151416656
2022-08-02,2785176.6707453155,2.7851766707453156
2022-08-03,2820118.816144187,2.820118816144187
2022-08-04,2862860.169275136,2.862860169275136
2022-08-05,2950737.998888406,2.950737998888406
2022-08-08,3001447.394717308,3.0014473947173084
2022-08-09,2974699.455556859,2.9746994555568587
2022-08-10,2863068.791468737,2.8630687914687374
2022-08-11,2751759.4800553406,2.7517594800553407
2022-08-12,2692710.6085065603,2.69271060850656
2022-08-15,2737228.9345899555,2.7372289345899556
2022-08-16,2718624.609583775,2.718624609583775
2022-08-17,2711086.5278589586,2.7110865278589587
2022-08-18,2715837.904929733,2.715837904929733
2022-08-19,2705636.151128974,2.705636151128974
2022-08-22,2645280.3169313404,2.6452803169313404
2022-08-23,2584900.7915577022,2.5849007915577022
2022-08-24,2552753.8068992,2.5527538068992004
2022-08-25,2549443.9441786236,2.5494439441786234
2022-08-26,2447257.0877246396,2.4472570877246396
2022-08-29,2507675.352881158,2.507675352881158
2022-08-30,2583926.876984356,2.5839268769843557
2022-08-31,2618233.55843825,2.61823355843825
2022-09-01,2713754.869245504,2.7137548692455042
2022-09-02,2728052.417250155,2.728052417250155
2022-09-05,2655029.644247226,2.655029644247226
2022-09-06,2677045.659843907,2.677045659843907
2022-09-07,2744930.129325542,2.744930129325542
2022-09-08,2660286.349104603,2.6602863491046027
2022-09-09,2583050.712158206,2.583050712158206
2022-09-13,2569044.8965251856,2.5690448965251855
2022-09-14,2574105.3366551474,2.574105336655147
2022-09-15,2543526.45076963,2.54352645076963
2022-09-16,2586083.7559607383,2.5860837559607384
2022-09-19,2643213.14221628,2.64321314221628
2022-09-20,2649438.781279346,2.649438781279346
2022-09-21,2615031.119461556,2.615031119461556
2022-09-22,2635640.067398935,2.6356400673989353
2022-09-23,2632882.5658546803,2.6328825658546804
2022-09-26,2706426.6682260367,2.7064266682260367
2022-09-27,2710744.7760072993,2.7107447760072994
2022-09-28,2732726.026327999,2.732726026327999
2022-09-29,2725295.33338696,2.72529533338696
2022-09-30,2726994.042502453,2.726994042502453
2022-10-10,2728223.4068788397,2.72822340687884
2022-10-11,2710327.1466169907,2.7103271466169905
2022-10-12,2753939.2434566626,2.7539392434566627
2022-10-13,2742202.9714140603,2.7422029714140606
2022-10-14,2779405.91472856,2.77940591472856
2022-10-17,2683908.6590208663,2.683908659020866
2022-10-18,2696237.749516724,2.6962377495167242
2022-10-19,2638808.9154632706,2.6388089154632706
2022-10-20,2697468.703795101,2.697468703795101
2022-10-21,2649070.8987421035,2.6490708987421034
2022-10-24,2675019.300172399,2.6750193001723988
2022-10-25,2645083.8058265634,2.6450838058265633
2022-10-26,2622785.232150269,2.622785232150269
2022-10-27,2646678.820040234,2.646678820040234
2022-10-28,2613279.9688395215,2.6132799688395214
2022-10-31,2639984.3650456276,2.6399843650456276
2022-11-01,2621082.557674784,2.621082557674784
2022-11-02,2602874.7260968057,2.6028747260968057
2022-11-03,2624646.8471446633,2.624646847144663
2022-11-04,2655230.61182846,2.65523061182846
2022-11-07,2652856.5391646605,2.6528565391646604
2022-11-08,2674125.6980619174,2.6741256980619172
2022-11-09,2638628.7947109686,2.638628794710969
2022-11-10,2582353.3174262634,2.5823533174262634
2022-11-11,2620005.0671764906,2.6200050671764905
2022-11-14,2547715.9411816034,2.5477159411816035
2022-11-15,2548944.2284433343,2.548944228443334
2022-11-16,2570177.900318582,2.570177900318582
2022-11-17,2549973.631109973,2.5499736311099728
2022-11-18,2622997.9243175536,2.622997924317554
2022-11-21,2556118.1587725556,2.5561181587725557
2022-11-22,2569973.9199532373,2.569973919953237
2022-11-23,2564429.1970077925,2.5644291970077924
2022-11-24,2602918.0151127283,2.6029180151127282
2022-11-25,2602838.735740853,2.602838735740853
2022-11-28,2605391.106112131,2.605391106112131
2022-11-29,2592392.6600855067,2.5923926600855065
2022-11-30,2597743.535946724,2.597743535946724
2022-12-01,2589428.933543624,2.589428933543624
2022-12-02,2594308.1962612607,2.594308196261261
2022-12-05,2561444.215284877,2.561444215284877
2022-12-06,2567148.324196583,2.567148324196583
2022-12-07,2578927.994320306,2.578927994320306
2022-12-08,2595632.801958376,2.595632801958376
2022-12-09,2591164.09507248,2.59116409507248
2022-12-12,2566943.836749771,2.566943836749771
2022-12-13,2573438.7123363917,2.5734387123363915
2022-12-14,2580525.0543127134,2.5805250543127136
2022-12-15,2593162.069949317,2.593162069949317
2022-12-16,2577974.8488994543,2.5779748488994545
2022-12-19,2553089.997325132,2.553089997325132
2022-12-20,2552360.457313347,2.552360457313347
2022-12-21,2543196.0392873324,2.5431960392873325
2022-12-22,2552144.010303123,2.552144010303123
2022-12-23,2546958.2351676705,2.5469582351676707
2022-12-26,2525156.428103942,2.525156428103942
2022-12-27,2510547.525284206,2.510547525284206
2022-12-28,2502961.97102306,2.5029619710230597
2022-12-29,2510637.845800334,2.5106378458003342
2022-12-30,2554970.264595368,2.554970264595368
2023-01-03,2542216.7459431696,2.5422167459431697
2023-01-04,2496443.2928275834,2.4964432928275833
2023-01-05,2470001.0895014205,2.4700010895014204
2023-01-06,2466103.5795734185,2.4661035795734185
2023-01-09,2491491.6756707337,2.4914916756707335
2023-01-10,2514895.5423696106,2.5148955423696107
2023-01-11,2542401.9981672927,2.5424019981672927
2023-01-12,2542393.7620748975,2.5423937620748975
2023-01-13,2565442.782638752,2.565442782638752
2023-01-16,2530555.7922598976,2.5305557922598974
2023-01-17,2548716.9136079056,2.5487169136079055
2023-01-18,2567786.090860814,2.567786090860814
2023-01-19,2575474.4724817974,2.5754744724817975
2023-01-20,2598189.5893794633,2.5981895893794635
2023-01-30,2589978.6446512765,2.5899786446512767
2023-01-31,2555270.8378539267,2.555270837853927
2023-02-01,2555881.1349639157,2.555881134963916
2023-02-02,2497626.2877077656,2.4976262877077655
2023-02-03,2497400.8844079245,2.4974008844079245
2023-02-06,2493325.2773143174,2.4933252773143173
2023-02-07,2549092.5895342324,2.5490925895342325
2023-02-08,2620021.8211677857,2.6200218211677857
2023-02-09,2652835.9808859513,2.652835980885951
2023-02-10,2639625.062330251,2.6396250623302513
2023-02-13,2598034.273146884,2.598034273146884
2023-02-14,2570518.613169464,2.570518613169464
2023-02-15,2601519.046181356,2.601519046181356
2023-02-16,2587889.349518408,2.587889349518408
2023-02-17,2617455.1260999707,2.6174551260999706
2023-02-20,2617645.0328949853,2.6176450328949854
2023-02-21,2648211.141842211,2.648211141842211
2023-02-22,2612334.4408064163,2.6123344408064164
2023-02-23,2592530.4895474957,2.592530489547496
2023-02-24,2614551.5102936854,2.614551510293685
2023-02-27,2585584.593251909,2.5855845932519093
2023-02-28,2535216.593857637,2.535216593857637
2023-03-01,2600966.869767707,2.600966869767707
2023-03-02,2606327.1333146915,2.6063271333146916
2023-03-03,2628616.474339848,2.628616474339848
2023-03-06,2607854.64617458,2.6078546461745797
2023-03-07,2620295.5789657068,2.6202955789657065
2023-03-08,2601331.848135111,2.601331848135111
2023-03-09,2612967.361554472,2.612967361554472
2023-03-10,2601193.4119185857,2.6011934119185858
2023-03-13,2630372.9642669987,2.6303729642669986
2023-03-14,2601113.8899547397,2.60111388995474
2023-03-15,2601612.3074905784,2.6016123074905786
2023-03-16,2596070.752498912,2.596070752498912
2023-03-17,2561562.1003926974,2.561562100392697
2023-03-20,2554963.9570116345,2.5549639570116347
2023-03-21,2563281.1522519905,2.5632811522519905
2023-03-22,2581924.402498303,2.581924402498303
2023-03-23,2591041.089788414,2.591041089788414
2023-03-24,2562640.0943292673,2.562640094329267
2023-03-27,2586603.511373364,2.586603511373364
2023-03-28,2581778.544805194,2.5817785448051938
2023-03-29,2573221.4652823987,2.5732214652823986
2023-03-30,2548007.999575328,2.548007999575328
2023-03-31,2556609.2638845304,2.5566092638845306
2023-04-03,2550940.6428005267,2.550940642800527
2023-04-04,2560568.5675707203,2.56056856757072
2023-04-06,2620299.8920204276,2.6202998920204275
2023-04-07,2598596.308497714,2.5985963084977137
2023-04-10,2630054.983997471,2.6300549839974714
2023-04-11,2625955.0558847333,2.6259550558847335
2023-04-12,2618938.281019191,2.6189382810191906
2023-04-13,2600419.1947697564,2.6004191947697564
2023-04-14,2584008.081951943,2.5840080819519433
2023-04-17,2582542.3936373093,2.582542393637309
2023-04-18,2582151.7351726154,2.5821517351726153
2023-04-19,2572291.6526346887,2.572291652634689
2023-04-20,2513066.929760199,2.513066929760199
2023-04-21,2535346.741784029,2.535346741784029
2023-04-24,2586212.751530224,2.586212751530224
2023-04-25,2585875.451058184,2.585875451058184
2023-04-26,2556135.645572988,2.556135645572988
2023-04-27,2578044.666919229,2.578044666919229
2023-04-28,2573032.2483935654,2.5730322483935653
2023-05-04,2611629.49706902,2.61162949706902
2023-05-05,2592751.88867387,2.59275188867387
2023-05-08,2531717.2161586303,2.5317172161586305
2023-05-09,2574722.2798751057,2.5747222798751057
2023-05-10,2612386.1138201253,2.612386113820125
2023-05-11,2664946.033364259,2.6649460333642594
2023-05-12,2719285.833075272,2.719285833075272
2023-05-15,2695540.2544603697,2.6955402544603695
2023-05-16,2704727.98562766,2.70472798562766
2023-05-17,2701847.0367251295,2.7018470367251295
2023-05-18,2721923.6313098148,2.721923631309815
2023-05-19,2744997.72322962,2.7449977232296203
2023-05-22,2811460.4637938673,2.811460463793867
2023-05-23,2846416.756395399,2.8464167563953993
2023-05-24,2862211.5926607978,2.8622115926607976
2023-05-25,2875892.8385597193,2.8758928385597193
2023-05-26,2841670.9670714396,2.8416709670714395
2023-05-29,2838515.6706815613,2.8385156706815615
2023-05-30,2932931.5685562254,2.932931568556225
2023-05-31,2975027.3375934493,2.975027337593449
2023-06-01,2873371.548709668,2.873371548709668
2023-06-02,2849960.7333885944,2.8499607333885946
2023-06-05,2801161.371063795,2.801161371063795
2023-06-06,2806344.541265346,2.806344541265346
2023-06-07,2763054.669857681,2.763054669857681
2023-06-08,2716458.9823936587,2.7164589823936587
2023-06-09,2702985.95625278,2.7029859562527796
2023-06-12,2713006.3908828627,2.7130063908828626
2023-06-13,2709188.3452056344,2.7091883452056345
2023-06-14,2714219.5265195095,2.7142195265195097
2023-06-15,2719199.233252485,2.719199233252485
2023-06-16,2710668.670312576,2.710668670312576
2023-06-19,2718409.8632631437,2.7184098632631435
2023-06-20,2717629.6214771904,2.7176296214771902
2023-06-21,2697522.153707419,2.697522153707419
2023-06-26,2680473.6837721025,2.6804736837721026
2023-06-27,2651685.2624625275,2.6516852624625273
2023-06-28,2640278.7815702483,2.6402787815702484
2023-06-29,2618789.11695636,2.61878911695636
2023-06-30,2636391.9473869163,2.636391947386916
2023-07-03,2713943.363423503,2.713943363423503
2023-07-04,2729899.927003732,2.729899927003732
2023-07-05,2755963.1624028557,2.7559631624028555
2023-07-06,2779482.821376708,2.7794828213767078
2023-07-07,2760033.0912588877,2.7600330912588875
2023-07-10,2753548.1931530912,2.753548193153091
2023-07-11,2761420.0964614353,2.7614200964614355
2023-07-12,2758242.989934843,2.758242989934843
2023-07-13,2792824.25070012,2.7928242507001197
2023-07-14,2817667.383472454,2.817667383472454
2023-07-17,2754376.853423356,2.754376853423356
2023-07-18,2772015.720639095,2.772015720639095
2023-07-19,2784627.9677150035,2.7846279677150036
2023-07-20,2804700.0820974335,2.8047000820974337
2023-07-21,2818464.507725355,2.818464507725355
2023-07-24,2800153.3545282683,2.8001533545282684
2023-07-25,2808013.498189937,2.8080134981899367
2023-07-26,2824129.4800094166,2.8241294800094168
2023-07-27,2800743.935898567,2.8007439358985673
2023-07-28,2804082.509496163,2.8040825094961632
2023-07-31,2777327.7855754555,2.7773277855754555
2023-08-01,2820743.5215250403,2.8207435215250403
2023-08-02,2785319.689245248,2.7853196892452483
2023-08-03,2683484.38932344,2.68348438932344
2023-08-04,2778519.389590697,2.7785193895906968
2023-08-07,2723772.601811767,2.723772601811767
2023-08-08,2692843.588151156,2.692843588151156
2023-08-09,2742268.3302999316,2.7422683302999316
2023-08-10,2738103.66626644,2.73810366626644
2023-08-11,2707289.7891656435,2.7072897891656433
2023-08-14,2699641.02166719,2.69964102166719
2023-08-15,2710165.8713518362,2.7101658713518364
2023-08-16,2636526.118361197,2.6365261183611968
2023-08-17,2656269.97062934,2.65626997062934
2023-08-18,2682099.7915454465,2.6820997915454465
2023-08-21,2703817.539436549,2.703817539436549
2023-08-22,2675496.9386169137,2.675496938616914
2023-08-23,2705047.373281504,2.705047373281504
2023-08-24,2731219.160151174,2.731219160151174
2023-08-25,2767937.055895258,2.767937055895258
2023-08-28,2754518.791283338,2.754518791283338
2023-08-29,2754103.690371227,2.754103690371227
2023-08-30,2764044.9064125754,2.7640449064125754
2023-08-31,2789495.34687467,2.78949534687467
2023-09-01,2854753.459244176,2.8547534592441757
2023-09-04,2814435.2026599175,2.8144352026599178
2023-09-05,2799455.776218198,2.7994557762181977
2023-09-06,2820807.68938648,2.82080768938648
2023-09-07,2785751.0890692454,2.785751089069245
2023-09-08,2760902.039608051,2.7609020396080513
2023-09-11,2799524.485753026,2.7995244857530257
2023-09-12,2836218.8561762488,2.8362188561762487
2023-09-13,2820015.1447800626,2.8200151447800628
2023-09-14,2878950.408115949,2.878950408115949
2023-09-15,2887774.779874602,2.887774779874602
2023-09-18,2936980.8970428947,2.936980897042895
2023-09-19,2928335.6103312955,2.9283356103312954
2023-09-20,2917018.3272919334,2.917018327291933
2023-09-21,2867979.5846141847,2.8679795846141847
2023-09-22,2878462.7289833664,2.8784627289833664
2023-09-25,2897920.6910795714,2.8979206910795714
2023-09-26,2901423.0946438275,2.9014230946438273
2023-09-27,2896128.519576993,2.896128519576993
2023-09-28,2906960.847976554,2.906960847976554
2023-10-09,2942975.827711464,2.942975827711464
2023-10-10,2951961.067890273,2.951961067890273
2023-10-11,3001065.589974268,3.0010655899742678
2023-10-12,2928949.9196426207,2.9289499196426205
2023-10-13,2916760.059039417,2.9167600590394174
2023-10-16,2872877.854497936,2.8728778544979363
2023-10-17,2862130.5118864244,2.8621305118864244
2023-10-18,2893239.475930935,2.893239475930935
2023-10-19,2873952.403086048,2.873952403086048
2023-10-20,2923671.426302027,2.923671426302027
2023-10-23,2946387.862323399,2.946387862323399
2023-10-24,2905857.815663272,2.905857815663272
2023-10-25,2914771.3107284834,2.9147713107284834
2023-10-26,2893758.65748648,2.8937586574864804
2023-10-27,2859955.141004848,2.859955141004848
2023-10-30,2833618.690637773,2.8336186906377727
2023-10-31,2828395.699411678,2.828395699411678
2023-11-01,2799909.023832703,2.799909023832703
2023-11-02,2776230.49155553,2.77623049155553
2023-11-03,2820148.2414560756,2.8201482414560757
2023-11-06,2799481.078993197,2.799481078993197
2023-11-07,2837993.137751096,2.837993137751096
2023-11-08,2870362.923566046,2.870362923566046
2023-11-09,2902798.0710746357,2.9027980710746357
2023-11-10,2917592.3382851416,2.9175923382851416
2023-11-13,2911883.4146887166,2.9118834146887167
2023-11-14,2911401.1135617523,2.911401113561752
2023-11-15,2954124.1888751653,2.9541241888751655
2023-11-16,2989288.324682536,2.989288324682536
2023-11-17,2965722.051936429,2.965722051936429
2023-11-20,2940564.6031431514,2.9405646031431516
2023-11-21,2897350.369145387,2.897350369145387
2023-11-22,2946326.33631184,2.94632633631184
2023-11-23,2926689.8781480566,2.9266898781480566
2023-11-24,2924525.179888627,2.924525179888627
2023-11-27,2964378.6529275985,2.9643786529275986
2023-11-28,2954658.133220495,2.9546581332204953
2023-11-29,2956273.695282585,2.956273695282585
2023-11-30,2903108.623033994,2.9031086230339938
2023-12-01,2952616.8104638024,2.952616810463802
2023-12-04,2988342.5334634893,2.988342533463489
2023-12-05,3000420.0690614996,3.0004200690614997
2023-12-06,2987220.4954879447,2.9872204954879447
2023-12-07,3007059.815032569,3.0070598150325694
2023-12-08,2967288.4838810703,2.9672884838810702
2023-12-11,2954177.5269623767,2.9541775269623765
2023-12-12,2951832.8551458917,2.951832855145892
2023-12-13,3020626.0328441444,3.0206260328441443
2023-12-14,3017282.3245133874,3.0172823245133875
2023-12-15,2989175.8919875976,2.9891758919875975
2023-12-18,2996140.171765779,2.996140171765779
2023-12-19,3018857.0889641508,3.018857088964151
2023-12-20,3004008.1428300994,3.0040081428300995
2023-12-21,2993429.4053012403,2.9934294053012405
2023-12-22,2987445.4243021905,2.9874454243021904
2023-12-25,2996415.8805557285,2.9964158805557286
2023-12-26,2990279.4837706964,2.9902794837706965
2023-12-27,2960561.220505564,2.960561220505564
2023-12-28,2922593.2676272662,2.922593267627266
2023-12-29,2985639.487379764,2.985639487379764
2024-01-02,3019133.5330751305,3.0191335330751308
2024-01-03,3049766.056005249,3.049766056005249
2024-01-04,3007356.478184893,3.0073564781848927
2024-01-05,3002395.2284513647,3.002395228451365
2024-01-08,3013419.9388653548,3.0134199388653546
2024-01-09,3040669.776856699,3.0406697768566993
2024-01-10,3006320.042960367,3.0063200429603674
2024-01-11,3002443.584662382,3.002443584662382
2024-01-12,3041785.6530554625,3.0417856530554626
2024-01-15,3037003.5965598,3.0370035965598
2024-01-16,3019523.5697795553,3.0195235697795555
2024-01-17,3065986.203835265,3.0659862038352648
2024-01-18,3044344.562088873,3.044344562088873
2024-01-19,3040957.6248752475,3.0409576248752477
2024-01-22,3054900.827980613,3.054900827980613
2024-01-23,3030132.659450716,3.030132659450716
2024-01-24,2982693.760203673,2.982693760203673
2024-01-25,2952268.4688541605,2.9522684688541605
2024-01-26,2976777.7666945397,2.9767777666945396
2024-01-29,2997666.772939856,2.9976667729398563
2024-01-30,2998576.68883862,2.9985766888386203
2024-01-31,2978021.258811296,2.978021258811296
