,Q1,Q2,Q3,Q4,Q5
2017-02-28,0.06310280050406504,0.03521273647540984,0.03600757757723577,0.03635469013114754,0.04053126281300813
2017-03-31,0.0059776404796747975,-0.012543407674796747,0.0014381447540983603,-0.0082624281300813,-0.006212505569105691
2017-04-30,-0.019847738266129036,-0.0021342321056910573,-0.021409739463414634,-0.007167290634146341,-0.0196245571300813
2017-05-31,-0.04641974450806451,-0.025678900209804876,-0.022936682802439025,-0.05329699782113821,-0.05030931672357723
2017-06-30,0.056695210977338706,0.06823280558861788,0.054452608951219506,0.047809041994308944,0.037977884603225806
2017-07-31,0.03929801687903226,0.04212161748780488,0.03798491360483871,0.032472427501406505,0.02869567376048387
2017-08-31,0.045563504177419355,0.028933130560975608,0.02019502760483871,0.014244360294308943,0.03039650637843468
2017-09-30,0.005020781693548388,0.004344632821138212,0.007668662967741935,0.0039871504146341465,0.008221306782258065
2017-10-31,0.0029265792741935475,0.012456241772357724,0.0007270345080645159,-0.001649710512195122,-0.015624373596774195
2017-11-30,-0.013098641975806452,-0.029056423475806455,-0.023555354774193547,-0.0325880994032258,0.004702698096774197
2017-12-31,0.0020801628467741933,0.022799404137096774,0.004343410000000001,-0.019704554258064517,-0.01642560345967742
2018-01-31,0.024777237944,0.01946146272830645,0.023494182936,0.01668684806451613,0.0015408006799999996
2018-02-28,-0.047106207865079366,-0.036893651087999996,-0.048476513136,-0.040812764544,-0.042725586496
2018-03-31,-0.019357829341269842,-0.003870079088000001,-0.0028716553040000004,0.00376025028,-0.0007548269285714286
2018-04-30,-0.04162129052380952,-0.035009626136,-0.03822904222,-0.035038612512,-0.029503957
2018-05-31,-0.015089516764112902,0.003732317422764228,0.02122954757723577,0.01240167000813008,-0.026958733691935483
2018-06-30,-0.07189426357258064,-0.08494145665853658,-0.07679293890217742,-0.09232464124390244,-0.09656950576935484
2018-07-31,0.011484834443548387,0.01878199319821138,0.009228136699193548,0.014018426243902439,0.006506497904032258
2018-08-31,-0.07092252725,-0.06988854115447155,-0.06834610671774193,-0.049231672634146344,-0.04377658176532258
2018-09-30,0.013420741758064517,0.010844273235772358,0.016626762164516126,0.014217266365853659,0.01976696523387097
2018-10-31,-0.0996133918467742,-0.10256178057258064,-0.07927897808064517,-0.07823586337096775,-0.05717669056532258
2018-11-30,0.030389284266129035,0.02772251297580645,0.0322756784516129,0.023059797927419353,0.020465406129032256
