score,ann,sharpe,mdd,vol,ystd,ymin,tilt,max_dev,vol_budget,ema,canary_floor,min_bond,thresh,max_single,center,y2020,y2021,y2022,y2023,y2024,y2025,y2026
3.857441228807324,0.15297463444669912,1.945022175356052,-0.06049879388729462,0.07864930096166944,0.11001913647257386,-0.005995552286912176,1.0,0.2615314763215307,0.07966997012857306,0.9353826195488327,0.9025090286681003,0.0008355620428882465,0.25,0.5,"{""bond"": 0.29436686811632906, ""gold"": 0.24844608259138948, ""cn"": 0.16614830051415827, ""us"": 0.2910387487781232}",0.013481947938818628,0.08535639879441015,-0.005995552286912176,0.19163156089988687,0.2452843525280377,0.271137996554794,0.08994325144361692
3.8572680702232054,0.1423453501727341,1.9670272657938213,-0.05416215680826497,0.07236572296077891,0.10695811229566685,0.004089415380565731,0.9658024947368425,1.0,0.068,1.0,1.0,0.0,0.25,0.55,"{""bond"": 0.23433719863080185, ""gold"": 0.266376384316014, ""cn"": 0.15826419892330754, ""us"": 0.34102221812987665}",0.018482377067956968,0.05189012091143774,0.004089415380565731,0.2062605799156061,0.24397631787533403,0.24025361456198713,0.06520893091655466
3.8550125746474317,0.14911495730387725,1.9208334438976495,-0.05436479619284906,0.07763034206719213,0.10005781723573616,0.004304152409225548,0.9160615456899488,0.6719235512762157,0.07664796936374639,1.0,0.8778427691018529,0.0996365249003907,0.2,0.55,"{""bond"": 0.30795539402315414, ""gold"": 0.2541627972701345, ""cn"": 0.16324499448044888, ""us"": 0.2746368142262625}",0.015377695281825199,0.09514593278636374,0.004304152409225548,0.19023833228579634,0.22096909465753756,0.2563849278800576,0.08161011090222403
3.850185980763883,0.14031453885458678,1.9754920335505175,-0.0515112315376447,0.07102764094796267,0.10032870247162126,0.004925668253748405,0.9468955641499601,0.3320825356697188,0.068,0.998310513285485,0.871071039737543,0.02804541090541137,0.25,0.5,"{""bond"": 0.29249401838839395, ""gold"": 0.22291753870940556, ""cn"": 0.1970823857769207, ""us"": 0.2875060571252799}",0.018207402035276488,0.05199767706181557,0.004925668253748405,0.20076658362309452,0.23069146748101965,0.22893891348398476,0.07987734423254977
3.843112169403008,0.14778865287154574,1.9229595697428667,-0.05434988125911755,0.07685478945941004,0.09780451571142344,0.007968143347197199,0.8834650549844725,0.6986322161875276,0.07844621056383694,0.9106470336899943,0.9236660158260557,0.0531629725266204,0.2,0.55,"{""bond"": 0.2822538499258555, ""gold"": 0.2289427894819395, ""cn"": 0.19337957654247803, ""us"": 0.2954237840497269}",0.01544709186099591,0.09430839787231515,0.007968143347197199,0.18808996295634595,0.2203627869742344,0.25006809115398987,0.07926247846734413
3.8416840538141215,0.14429584458213673,1.9485608251554378,-0.05321137316076685,0.07405252262044536,0.10937430647121228,0.008598713605370456,0.9338947791607162,0.7832942866837691,0.07597752100792914,0.9258214879208722,0.9801868214854055,0.05643959325265409,0.25,0.5,"{""bond"": 0.2686490760168836, ""gold"": 0.2268896007655512, ""cn"": 0.11385880451783523, ""us"": 0.39060251869972995}",0.016029238617176533,0.04659552889476326,0.008598713605370456,0.2122831030720833,0.23501926099887038,0.2565238194154882,0.06723220347533543
3.8399787134914334,0.15276012150383966,1.9092555673888445,-0.05631056754712094,0.08001030564638291,0.10231089333749414,0.0032187328978761087,0.9349396204895887,0.468076689395121,0.07830749512541521,1.0,0.9172071200845651,0.06296725655130561,0.2,0.55,"{""bond"": 0.24584236207323662, ""gold"": 0.23389579078229, ""cn"": 0.17603079024777407, ""us"": 0.34423105689669925}",0.01587352374816886,0.0996029358251791,0.0032187328978761087,0.1941243411998077,0.22597536100178273,0.26217289506682095,0.084432896109224
3.8318181441296106,0.1400796013816643,1.9734913285920441,-0.051727606410405635,0.07098060141039579,0.10099101544396172,0.005362363880608179,0.9582579166140843,0.390914865288818,0.068,1.0,0.8982114537575805,0.0,0.25,0.5,"{""bond"": 0.2960378078357898, ""gold"": 0.23935968112217748, ""cn"": 0.1456514978524419, ""us"": 0.3189510131895908}",0.018362795519579755,0.04994287302717715,0.005362363880608179,0.20079723846920894,0.23095265361545247,0.23095557488793572,0.07806273048012935
3.8288519847270632,0.15121588509994255,1.913826723368489,-0.05519888410348983,0.07901231770543492,0.10278481391906047,-0.0001513686784372359,0.9684828889781637,0.696270716335541,0.07886199904405325,0.9397830668742587,0.9263958199623765,0.08533567359128627,0.2,0.55,"{""bond"": 0.2412526476153548, ""gold"": 0.21657264923276667, ""cn"": 0.13153532490268616, ""us"": 0.4106393782491924}",0.015324251866354999,0.09770070535835251,-0.0001513686784372359,0.1920052937829868,0.22844150554954123,0.2595504017090351,0.08427635728632032
3.8193392124086243,0.13983966475999665,1.9727265068800783,-0.04782977377913211,0.07088649352674688,0.09708097452304804,0.0038234214028813884,0.9535570088770908,0.5724777530488765,0.06879821591096641,0.9051636936241748,0.9237928264390818,0.05927745512088593,0.2,0.55,"{""bond"": 0.2914652852245227, ""gold"": 0.2304923705970076, ""cn"": 0.16195704479142098, ""us"": 0.31608529938704866}",0.014615564863379005,0.0833745678588782,0.0038234214028813884,0.17271601354802724,0.21124869124912027,0.25202569179481027,0.07322602889401697
