canary_k,top_k,vol_target,max_single,sma_buffer,sma_lb,ann,sharpe,mdd,ymin
4,3,0.08,0.4,0.0,40,0.12200208559378245,1.5963443544413605,-0.07878591679941871,-0.00541835628717835
4,3,0.08,0.4,0.002,35,0.12412666857779042,1.623102356498584,-0.07428944144126592,0.0029849002321924445
4,3,0.08,0.4,0.002,38,0.12566616582806445,1.6429106898397572,-0.07878591679941915,0.006094416166193772
4,3,0.08,0.4,0.002,40,0.12582173062647373,1.6431308215538034,-0.07878591679941915,0.006094416166193772
4,3,0.08,0.4,0.003,35,0.12427248708622507,1.6251751465521869,-0.0742894414412647,0.0037549297805492543
4,3,0.08,0.4,0.003,38,0.12674861409244453,1.6565736022244395,-0.0742894414412657,0.006094416166193772
4,3,0.08,0.4,0.003,40,0.12436505221370542,1.6251372135373545,-0.0742894414412657,0.006094416166193772
4,3,0.08,0.4,0.004,35,0.13034282717619838,1.7144854824755806,-0.07428944144126581,0.006094416166193772
4,3,0.08,0.4,0.004,38,0.12397560592409107,1.619127339603879,-0.07428944144126581,0.006094416166193772
4,3,0.08,0.4,0.004,40,0.1233456764259584,1.6112645372647745,-0.07428944144126581,0.006094416166193772
4,3,0.08,0.4,0.005,35,0.1288586601707553,1.6958061433937237,-0.07428944144126548,0.006094416166193772
4,3,0.08,0.4,0.005,38,0.12774996256133853,1.6689244188833015,-0.07428944144126559,0.006094416166193772
4,3,0.08,0.4,0.005,40,0.1266026528624533,1.6544457960948826,-0.0742894414412647,0.006094416166193772
4,3,0.08,0.45,0.0,35,0.12054822871453696,1.5365284003869706,-0.08256229404378712,0.0010354609993525887
4,3,0.08,0.45,0.0,38,0.11901597552791587,1.5206720629328954,-0.08256229404378734,-0.006715148260308945
4,3,0.08,0.45,0.0,40,0.12301748618221797,1.572166415801211,-0.08256229404378679,-0.006715148260309278
4,3,0.08,0.45,0.002,35,0.12498851822342849,1.5976886962580144,-0.07726275956565243,0.0010354609993519226
4,3,0.08,0.45,0.002,38,0.12656945217927085,1.6164061103451746,-0.0825622940437869,0.004834079329704366
4,3,0.08,0.45,0.002,40,0.12668839328534998,1.6163370868415852,-0.0825622940437869,0.004834079329704366
4,3,0.08,0.45,0.003,35,0.1251344485285435,1.599710383288317,-0.07726275956565176,0.0018039938892682184
4,3,0.08,0.45,0.003,38,0.1277857502664499,1.6317221824678765,-0.0772627595656522,0.004834079329704366
4,3,0.08,0.45,0.003,40,0.12539999439587524,1.6009887648797136,-0.0772627595656522,0.004834079329704366
4,3,0.08,0.45,0.004,35,0.13112792321328426,1.6847906077143344,-0.07726275956565287,0.006094416166193772
4,3,0.08,0.45,0.004,38,0.12493120078916098,1.5940390582680153,-0.07726275956565276,0.006094416166193772
4,3,0.08,0.45,0.004,40,0.1242886870830846,1.586075148634926,-0.07726275956565276,0.006094416166193772
4,3,0.08,0.45,0.005,35,0.12959413357297844,1.6641188456488338,-0.07726275956565187,0.006094416166193772
4,3,0.08,0.45,0.005,38,0.12868571088968217,1.6425073799616632,-0.0772627595656521,0.006094416166193772
4,3,0.08,0.45,0.005,40,0.1275254154201031,1.6280766987012854,-0.07726275956565243,0.006094416166193772
4,3,0.085,0.35,0.0,35,0.12085613554070251,1.590176682681486,-0.0754317458573428,0.006659214866068908
4,3,0.085,0.35,0.0,38,0.118990798196426,1.5707915404590989,-0.0754317458573438,-0.0017254266168760246
4,3,0.085,0.35,0.0,40,0.1225203740270484,1.620386987568476,-0.07543174585734369,-0.0017254266168746923
4,3,0.085,0.35,0.002,35,0.12534528450320015,1.6546533720058132,-0.0718203569013125,0.006659214866068908
4,3,0.085,0.35,0.002,38,0.1264495078693808,1.6707111159404946,-0.0754317458573438,0.006659214866068908
4,3,0.085,0.35,0.002,40,0.12641165794987352,1.6688370153457357,-0.0754317458573438,0.006659214866068908
4,3,0.085,0.35,0.003,35,0.12550042684574358,1.6568956359647644,-0.07182035690131316,0.006659214866068908
4,3,0.085,0.35,0.003,38,0.12715408126094774,1.6799565400232293,-0.07182035690131305,0.006659214866068908
4,3,0.085,0.35,0.003,40,0.12511676756816614,1.6445480447722698,-0.07182035690131305,0.006659214866068908
4,3,0.085,0.35,0.004,35,0.13129158790066908,1.7449501446029807,-0.0718203569013125,0.006659214866068908
4,3,0.085,0.35,0.004,38,0.12482717457994497,1.639815071736646,-0.07182035690131294,0.006659214866068908
4,3,0.085,0.35,0.004,40,0.12420137840147283,1.6319937791780723,-0.07182035690131294,0.006659214866068908
4,3,0.085,0.35,0.005,35,0.1302889430533254,1.7334869179885537,-0.07182035690131261,0.006659214866068908
4,3,0.085,0.35,0.005,38,0.12889438777634332,1.6926241178130668,-0.07182035690131305,0.006659214866068908
