tilt,dev,temp,ema,bond_c,ann,vol,sharpe,mdd,ymean,ystd,ymin,ymax,yrange,util,y2021,y2022,y2023,y2024,y2025
0.25,0.18,0.06,0.4,0.4,0.11169002595872368,0.07411700553217625,1.5069419650290101,-0.0801338936960424,0.11850842151535568,0.0791052508989232,-0.014749088227930529,0.1873478426494659,0.20209693087739644,0.23888264640706905,0.11263410035599386,-0.014749088227930529,0.15746998938678702,0.1873478426494659,0.14983926341246212
0.45,0.18,0.08,0.3,0.45,0.10517636779630912,0.06990603706265398,1.5045391244542121,-0.0788161482536538,0.11228444848901956,0.07630769563778318,-0.015100400606692932,0.1816451746428931,0.19674557524958602,0.23881446021556166,0.1042897955769484,-0.015100400606692932,0.14300323773274282,0.1816451746428931,0.14758443509920638
0.25,0.18,0.1,0.5,0.4,0.10771320715098565,0.07300186463810868,1.4754856973167894,-0.08468130424993736,0.11533954111963078,0.07692954002383484,-0.01083195389312741,0.18356451503544258,0.19439646892857,0.2383340929276521,0.09833264341984571,-0.01083195389312741,0.15232572553520352,0.18356451503544258,0.15330677550078953
0.25,0.22,0.1,0.5,0.4,0.10771098604289797,0.07300256086645177,1.4754412004798096,-0.08468130424993747,0.11533703490302978,0.07693023596692412,-0.010831962776807424,0.18356451503544569,0.1943964778122531,0.238318197792074,0.0983201210730269,-0.010831962776807424,0.15232572568269553,0.18356451503544569,0.1533067755007882
0.25,0.18,0.1,0.6,0.45,0.10446713476256098,0.0693744972022968,1.5058434868065949,-0.07400637289952394,0.11006520959714747,0.07713897584081045,-0.015164213620762257,0.17067691703248666,0.18584113065324892,0.23807289220300404,0.08656173277560208,-0.015164213620762257,0.1518440147527278,0.17067691703248666,0.15640759704568308
0.25,0.18,0.08,0.4,0.4,0.10820425366742836,0.07324379703245242,1.4773162786670642,-0.08073340291660025,0.11591022251907299,0.07689241503777539,-0.012558338319287099,0.18750467552349281,0.2000630138427799,0.2380135508574796,0.1107400818902029,-0.012558338319287099,0.15277881571493657,0.18750467552349281,0.14108587778601978
0.25,0.22,0.08,0.4,0.4,0.10820425366742836,0.07324379703245242,1.4773162786670642,-0.08073340291660025,0.11591022251907299,0.07689241503777539,-0.012558338319287099,0.18750467552349281,0.2000630138427799,0.2380135508574796,0.1107400818902029,-0.012558338319287099,0.15277881571493657,0.18750467552349281,0.14108587778601978
0.45,0.15,0.1,0.3,0.4,0.10767721018414789,0.07147744388579887,1.5064502076513286,-0.07980155385769727,0.11528578825435062,0.0783365913362283,-0.014236593569419753,0.1902900731831092,0.20452666675252895,0.23744146605743655,0.1058256883501767,-0.014236593569419753,0.14518949763683353,0.1902900731831092,0.14936027567105348
0.25,0.15,0.08,0.4,0.35,0.11529017673988995,0.07642973080342039,1.5084467199867526,-0.08508950514677027,0.12395156375887381,0.08172279072542889,-0.012755544985720402,0.19810728202100347,0.21086282700672387,0.23723567736344348,0.11640424907295888,-0.012755544985720402,0.1615186307252361,0.19810728202100347,0.15648320196089105
0.25,0.22,0.1,0.6,0.45,0.10459181455723465,0.06964130372859226,1.5018646831319005,-0.07400637289952361,0.11004265131657118,0.07714765660460629,-0.015164435764072115,0.17067691703248777,0.1858413527965599,0.2372013204599318,0.08644916351586596,-0.015164435764072115,0.15184401475289033,0.17067691703248777,0.15640759704568397
0.25,0.12,0.06,0.5,0.45,0.10341239703513816,0.0696264887346948,1.4852450398465644,-0.0748475515477468,0.1090871938973444,0.07541474597828395,-0.014874718957939792,0.17297658484378342,0.1878513038017232,0.23698868477920207,0.09173006527231031,-0.014874718957939792,0.1467579347273098,0.17297658484378342,0.14884610360125827
0.25,0.15,0.1,0.4,0.3,0.1165033753025908,0.0794075826601772,1.467156805429579,-0.08844635062374684,0.1252171759403076,0.08171521227375397,-0.007665559055697879,0.20792567956872876,0.21559123862442664,0.23689332147597264,0.11170257946097761,-0.007665559055697879,0.1573841740012023,0.20792567956872876,0.15673900572632715
0.35,0.12,0.1,0.4,0.45,0.10341582975490815,0.06891321055048363,1.5006677083945898,-0.07365547153203267,0.10967990692721279,0.07542092584267718,-0.01752411191962322,0.17951981672905615,0.19704392864867937,0.23612718567124294,0.109911119138983,-0.01752411191962322,0.14384329194280032,0.17951981672905615,0.1326494187448477
0.45,0.18,0.1,0.3,0.45,0.10395812554524508,0.06926868460035321,1.5007954336802145,-0.07597234800293728,0.11110418105722016,0.07561005144311274,-0.017128296232794327,0.17854948020686856,0.1956777764396629,0.23587568827795222,0.11066762315722456,-0.017128296232794327,0.1423157979544285,0.17854948020686856,0.14111630020037347
0.55,0.12,0.14,0.4,0.45,0.10530767699869115,0.06922148818681512,1.5213148367236276,-0.07484942226773839,0.11143981994556955,0.0783498250757541,-0.017400045078520998,0.1715029352741928,0.1889029803527138,0.2344236450611628,0.09140472146903411,-0.017400045078520998,0.15477002186209976,0.1715029352741928,0.15692146620104208
0.25,0.12,0.1,0.4,0.3,0.11501362374201962,0.07902218978087208,1.4554598405960593,-0.08796929542369991,0.12352632155287413,0.08101713330634118,-0.0078001773954659015,0.20840934256064547,0.21620951995611137,0.23424490621763308,0.11258251821595366,-0.0078001773954659015,0.147924027043848,0.20840934256064547,0.15651589733938942
0.25,0.15,0.06,0.5,0.45,0.10366194831731157,0.06967132854465069,1.48787098628207,-0.07217532925048475,0.10884417880259764,0.07672549798224867,-0.015727887760581094,0.1710532162253824,0.18678110398596348,0.23364215045814082,0.08594766523564168,-0.015727887760581094,0.15115858310766317,0.1710532162253824,0.1517893172048821
0.55,0.12,0.14,0.3,0.4,0.1064056249522991,0.07157720836241752,1.486585288623364,-0.07990166671356635,0.11372584367639908,0.0764545980691537,-0.01569547414230521,0.18341685996225543,0.19911233410456064,0.2336274962497452,0.11404777347761752,-0.01569547414230521,0.14563525652363163,0.18341685996225543,0.14122480256079606
0.25,0.15,0.1,0.6,0.45,0.10435676693891849,0.069373520983387,1.50427375545648,-0.0739333003338778,0.10995413126772544,0.07763432654294528,-0.016432062446504525,0.17069069639204693,0.18712275883855145,0.23356280450203842,0.08713391879696064,-0.016432062446504525,0.15176667274292077,0.17069069639204693,0.1566114308532034
0.25,0.15,0.1,0.5,0.4,0.10635919473075561,0.07257001009963045,1.4656081015385891,-0.08155005936581405,0.11408740403944935,0.07755408478583467,-0.011376289961999908,0.18356451503708127,0.19494080499908117,0.23284319509714319,0.09237830797773161,-0.011376289961999908,0.1523258675540764,0.18356451503708127,0.15354461959035737
0.55,0.12,0.06,0.3,0.4,0.11087365198887356,0.07344981754606543,1.5095156896657649,-0.0858026819992177,0.1180189139709025,0.0795817561976678,-0.01559801601923938,0.18467953239662704,0.20027754841586642,0.2325846631719985,0.10844241666830912,-0.01559801601923938,0.153496328264066,0.18467953239662704,0.1590743085447497
0.55,0.12,0.08,0.3,0.3,0.11779815744059463,0.07834351355175856,1.5036108555786165,-0.08839178230381117,0.1261119230694591,0.08319333993093488,-0.013035621141438414,0.19891072881319638,0.2119463499546348,0.23241334959578064,0.11652747914110684,-0.013035621141438414,0.15917767770355318,0.19891072881319638,0.16897935083087745
0.45,0.22,0.14,0.3,0.35,0.10821473276552296,0.07211038551113039,1.500681656303443,-0.08080528660114805,0.11740658239142931,0.07999095863902261,-0.013791246958066217,0.19629347229776695,0.21008471925583316,0.23207008026071402,0.10602194028275225,-0.013791246958066217,0.14913520880726372,0.19629347229776695,0.14937353752742988
0.45,0.18,0.14,0.3,0.3,0.11298027999569782,0.07555661308135107,1.4953063059358291,-0.08486511749621395,0.1227577112388584,0.08222017402836719,-0.01173919537100132,0.20457283180847985,0.21631202717948117,0.23183144090358346,0.11124712774302359,-0.01173919537100132,0.14916739700335757,0.20457283180847985,0.16054039501043227
0.25,0.12,0.08,0.4,0.3,0.11753253534267794,0.08001873975433553,1.4688126269360529,-0.08918164615138979,0.12646552837158595,0.08286937639440407,-0.009239407786094667,0.2088016723753936,0.21804108016148827,0.23156443131413026,0.11453584046864007,-0.009239407786094667,0.15913302609230962,0.2088016723753936,0.15909651070768116
0.45,0.18,0.14,0.3,0.35,0.10874896999489003,0.07255295618009056,1.4988909580052663,-0.08086152698832938,0.11798409940676828,0.08031173899275884,-0.013780435955449866,0.19717471419882804,0.2109551501542779,0.23129465111184366,0.10669491928073627,-0.013780435955449866,0.1502002781218419,0.19717471419882804,0.1496310213878851
0.25,0.12,0.14,0.6,0.45,0.10200142823723524,0.06731869336216781,1.5152021398941569,-0.07167110657699638,0.10854331093239955,0.07733326446126294,-0.018568835357614,0.17217728101175833,0.19074611636937233,0.23122923147070648,0.09033544118622916,-0.018568835357614,0.14453227819913028,0.17217728101175833,0.15424038962249398
0.35,0.18,0.08,0.4,0.45,0.10671726268290427,0.07141937566478863,1.494234046287222,-0.07763398415963274,0.11232451644008339,0.07785508946495993,-0.016870916387945356,0.17483670606314772,0.19170762245109307,0.23049513354070372,0.09686442872039769,-0.016870916387945356,0.1574979124699467,0.17483670606314772,0.14929445133487018
0.35,0.12,0.08,0.4,0.45,0.10414537460721363,0.06975435359461414,1.4930304596106942,-0.07439033874425749,0.1100875601790253,0.0760428416526103,-0.01898620845746768,0.17822146072454514,0.19720766918201282,0.22993595318643492,0.11185999415499848,-0.01898620845746768,0.14576450137348806,0.17822146072454514,0.1335780530995625
0.55,0.12,0.14,0.3,0.35,0.10968984376037416,0.07438790130297895,1.4745656462818033,-0.0834673084018942,0.11724765148418156,0.07808607891698409,-0.01472755057417341,0.18973012342966644,0.20445767400383985,0.22982223198265364,0.11848612342914633,-0.01472755057417341,0.14319145881709372,0.18973012342966644,0.14955810231917477
0.35,0.12,0.1,0.6,0.4,0.11323867371129204,0.07550922683594403,1.4996667090410196,-0.07523934015481482,0.11822561141535057,0.08043260492998437,-0.01864225594848501,0.17385031768366588,0.1924925736321509,0.2296010889494748,0.11058911940271376,-0.01864225594848501,0.15805120452503663,0.17385031768366588,0.1672796714138216
0.25,0.12,0.08,0.6,0.45,0.10271168575665679,0.06968339980382034,1.4739763852771388,-0.07452056465400647,0.10732452597472979,0.07520418683567114,-0.017222358288620843,0.16970692032186196,0.1869292786104828,0.22943055981601454,0.09246251864211241,-0.017222358288620843,0.14185220907457463,0.16970692032186196,0.14982334012372078
0.25,0.22,0.06,0.4,0.4,0.11087826538479018,0.07492790052860605,1.4797994418976006,-0.08378402326260015,0.11850842151535568,0.0791052508989232,-0.014749088227930529,0.1873478426494659,0.20209693087739644,0.2292978381522176,0.11263410035599386,-0.014749088227930529,0.15746998938678702,0.1873478426494659,0.14983926341246212
0.35,0.18,0.06,0.3,0.4,0.10576561268424833,0.0744371221004686,1.420871867419798,-0.08347812018481693,0.11440099512378696,0.07555556692357403,-0.009775858452124031,0.19273339227012043,0.20250925072224446,0.22917922430866888,0.11188877233658046,-0.009775858452124031,0.14576348012660523,0.19273339227012043,0.13139518933775274
0.25,0.15,0.14,0.6,0.45,0.10196493970112241,0.06749966532066172,1.5105991891475474,-0.07178603592538879,0.10840571255433122,0.07746258597265106,-0.018773939909001447,0.17195186384855887,0.19072580375756032,0.22917906922958328,0.08960980566688925,-0.018773939909001447,0.14523625273526086,0.17195186384855887,0.15400458042994858
0.55,0.12,0.06,0.3,0.3,0.11960105308181301,0.0791750015777007,1.5105911044970302,-0.08897750657409276,0.12795633805686424,0.08447533310826959,-0.014796090103249337,0.19906013229899622,0.21385622240224555,0.22866210700407935,0.12216533164043808,-0.014796090103249337,0.160417659566231,0.19906013229899622,0.17293465688190524
0.25,0.12,0.08,0.5,0.45,0.1017136198671007,0.06872967102369014,1.4799084347725375,-0.0730292326943397,0.10891173387828215,0.07503745729689754,-0.018387758678254262,0.1736227669031256,0.19201052558137988,0.22863094693928424,0.10645748610550632,-0.018387758678254262,0.1434947823628403,0.1736227669031256,0.13937139269819276
0.25,0.18,0.14,0.6,0.45,0.1018915367849198,0.06753100020964309,1.508811308415512,-0.07178603592538835,0.1083259474881803,0.07748593790879657,-0.018770946700073066,0.1719518638485591,0.19072281054863216,0.2285799461565517,0.08920798712541878,-0.018770946700073066,0.1452362527370481,0.1719518638485591,0.15400458042994858
0.25,0.22,0.14,0.6,0.45,0.1018915367849198,0.06753100020964309,1.508811308415512,-0.07178603592538835,0.1083259474881803,0.07748593790879657,-0.018770946700073066,0.1719518638485591,0.19072281054863216,0.2285799461565517,0.08920798712541878,-0.018770946700073066,0.1452362527370481,0.1719518638485591,0.15400458042994858
0.35,0.12,0.1,0.4,0.4,0.10829722941236497,0.07332969886779665,1.4768535952617228,-0.080145535768682,0.11543525129579837,0.07802259606329744,-0.016170811381393313,0.1880575577460022,0.2042283691273955,0.2276878952732487,0.11524076914965797,-0.016170811381393313,0.14658595405475427,0.1880575577460022,0.14346278690997072
0.25,0.12,0.08,0.4,0.35,0.11063547268134921,0.07610381052574745,1.453744193845839,-0.0841184728100195,0.11858384586744619,0.07909977430806547,-0.01222447190479814,0.19881651712391823,0.21104098902871637,0.22739111254027639,0.11522955248315281,-0.01222447190479814,0.14294793576702003,0.19881651712391823,0.14814969586793802
0.35,0.15,0.14,0.4,0.4,0.10651542021815352,0.07247504044370454,1.469684177698253,-0.07924017466320565,0.11450942771374953,0.07783913260261777,-0.01508136098027324,0.18718719926413163,0.20226856024440487,0.22693934158634488,0.10726016746928657,-0.01508136098027324,0.1515373113748144,0.18718719926413163,0.14164382144078824
0.45,0.15,0.14,0.3,0.3,0.11112537450361604,0.07561727472031453,1.4695765605760753,-0.08421677402652994,0.12053934024623683,0.08131524452275027,-0.011561664218973311,0.20668035352215397,0.21824201774112728,0.2265671405288957,0.11186803731038752,-0.011561664218973311,0.15011836694557812,0.20668035352215397,0.14559160767203783
0.35,0.22,0.14,0.6,0.45,0.10786639166088641,0.07207882031233126,1.4965060636880678,-0.07346309525781325,0.11204489282009504,0.07860556560816834,-0.019743471465540896,0.16874858450012398,0.18849205596566487,0.22653099853058722,0.09850059232435315,-0.019743471465540896,0.15312962282621445,0.16874858450012398,0.15958913591532453
0.35,0.15,0.14,0.6,0.4,0.11128120035902178,0.07465074356919293,1.4906911175757611,-0.07687027367440313,0.11789999127461759,0.08063612378452849,-0.017298639304207497,0.17662645914855624,0.19392509845276373,0.2262694330255644,0.10432785132548772,-0.017298639304207497,0.1582810816445801,0.17662645914855624,0.16756320355867138
0.25,0.15,0.14,0.5,0.4,0.10485113930125611,0.0712454760715006,1.4716883805510614,-0.07539255038090265,0.11123573076779021,0.07837139739588614,-0.014885250091143387,0.18654520855648027,0.20143045864762366,0.2261624947388762,0.09049531659452437,-0.014885250091143387,0.14663668884199432,0.18654520855648027,0.14738668993709547
0.25,0.18,0.08,0.5,0.45,0.10370095160513748,0.0702053987082239,1.4771079363301145,-0.07586209546818934,0.10942266932383231,0.07653555910285895,-0.01761124595974972,0.17223229342027535,0.18984353938002507,0.2259579090465226,0.09457648839471,-0.01761124595974972,0.14805683690187377,0.17223229342027535,0.14985897386205216
0.55,0.15,0.14,0.3,0.35,0.11185166058707519,0.07503812360248543,1.4905977817303844,-0.08478628402674604,0.11957675547954287,0.08025304489929347,-0.01640530547197705,0.19155777295503906,0.2079630784270161,0.2259085504818788,0.11913878636542319,-0.01640530547197705,0.14920472784079952,0.19155777295503906,0.15438779570842964
0.25,0.22,0.08,0.5,0.45,0.10365335957304223,0.07022064500996847,1.4761094768971101,-0.07586209546818945,0.10936896209614007,0.07654873601614887,-0.017611413334500114,0.1722322934202858,0.1898437067547859,0.22561131826038663,0.09430811881741952,-0.017611413334500114,0.14805683771544076,0.1722322934202858,0.14985897386205438
0.35,0.22,0.14,0.4,0.4,0.10687041052992541,0.07308090639188551,1.4623574857822466,-0.07993227613334408,0.11431600831127484,0.07816285431681516,-0.014399425677658617,0.18645647913670538,0.200855904814364,0.22558031170903733,0.10155039933556642,-0.014399425677658617,0.1560147528575,0.18645647913670538,0.14195783590426103
0.25,0.22,0.14,0.5,0.4,0.10476025589629345,0.07127514079637706,1.4698007569789109,-0.07539255038090287,0.11113337675306552,0.07840112769650144,-0.014871918006312379,0.18654520855656553,0.2014171265628779,0.22551900202769934,0.08997020307465653,-0.014871918006312379,0.1466367002033222,0.18654520855656553,0.1473866899370957
0.25,0.18,0.14,0.5,0.4,0.10476025589629345,0.07127514079637706,1.4698007569789109,-0.07539255038090287,0.11113337675306552,0.07840112769650144,-0.014871918006312379,0.18654520855656553,0.2014171265628779,0.22551900202769934,0.08997020307465653,-0.014871918006312379,0.1466367002033222,0.18654520855656553,0.1473866899370957
0.55,0.15,0.14,0.3,0.45,0.10374406120488011,0.06943427288536586,1.4941333277322397,-0.07849973245331887,0.11052756851944004,0.07649557402271573,-0.019441248006687117,0.17824378347941372,0.19768503148610084,0.2254071210707352,0.11097571087023339,-0.019441248006687117,0.1444970380536279,0.17824378347941372,0.13836255820061227
0.25,0.18,0.08,0.4,0.35,0.11483388075179035,0.07718088196790956,1.4878539584392962,-0.08535678200455865,0.1234621412352278,0.08246326688249582,-0.014652641805535604,0.19791259819061446,0.21256523999615007,0.2253906712511345,0.11617518701550655,-0.014652641805535604,0.16139297121804352,0.19791259819061446,0.1564825915575101
0.25,0.22,0.08,0.4,0.35,0.11483388075179035,0.07718088196790956,1.4878539584392962,-0.08535678200455865,0.1234621412352278,0.08246326688249582,-0.014652641805535604,0.19791259819061446,0.21256523999615007,0.2253906712511345,0.11617518701550655,-0.014652641805535604,0.16139297121804352,0.19791259819061446,0.1564825915575101
0.45,0.18,0.08,0.3,0.4,0.10939308286477933,0.07293159162825401,1.4999409778738462,-0.08217964345005913,0.11726314866873774,0.08032015818049063,-0.016995376121165418,0.18936160881062825,0.20635698493179366,0.2252158953973645,0.10882028897016971,-0.016995376121165418,0.1495560012022512,0.18936160881062825,0.155573220481805
0.35,0.12,0.14,0.4,0.35,0.11058719936262174,0.0754979557323493,1.4647707780945574,-0.08248625505056995,0.1177998118663853,0.07975318427564543,-0.014177839614235133,0.1974102972018541,0.21158813681608923,0.2250389741780939,0.11265262077375682,-0.014177839614235133,0.1448383395099917,0.1974102972018541,0.14827564146055905
0.45,0.15,0.08,0.3,0.4,0.10825769265946383,0.07264284284904045,1.4902733485311805,-0.08379449624970492,0.11692379242388173,0.07975823359559543,-0.015878539052005536,0.1905989270707964,0.20647746612280193,0.22454854130850188,0.10844744036894727,-0.015878539052005536,0.14725784863353697,0.1905989270707964,0.15419328509813357
0.25,0.18,0.1,0.5,0.35,0.11262487828604462,0.07648744711253559,1.4724622475677638,-0.08593627338148613,0.12119876968252294,0.08166624381007438,-0.01298361056984143,0.1932337475468049,0.20621735811664632,0.2243313265745454,0.1036593289749752,-0.01298361056984143,0.1603625426148827,0.1932337475468049,0.16172183984579336
0.25,0.22,0.1,0.5,0.35,0.11262487828604462,0.07648744711253559,1.4724622475677638,-0.08593627338148613,0.12119876968252294,0.08166624381007438,-0.01298361056984143,0.1932337475468049,0.20621735811664632,0.2243313265745454,0.1036593289749752,-0.01298361056984143,0.1603625426148827,0.1932337475468049,0.16172183984579336
0.25,0.12,0.06,0.4,0.3,0.1189741241627218,0.08138800992782474,1.46181389947031,-0.09065313660731078,0.12806401304447296,0.08383126221345663,-0.011136429194531727,0.20811964536312622,0.21925607455765794,0.2241292105297549,0.11999674622701528,-0.011136429194531727,0.16088192448109506,0.20811964536312622,0.16245817834566
0.25,0.12,0.14,0.4,0.3,0.11288178064682963,0.07752135514867285,1.456137865886651,-0.08605659946877176,0.12146292486660126,0.08182139595079328,-0.011090380211506767,0.2078743698484935,0.21896475006000027,0.22381935523807908,0.11062392881187,-0.011090380211506767,0.14933934519153258,0.2078743698484935,0.150567360692617
0.35,0.18,0.14,0.5,0.45,0.10542026265282156,0.06938424317890877,1.5193689204189074,-0.07612225714890897,0.11031832750228357,0.07914272249382895,-0.021094086410614166,0.1713358646840819,0.19242995109469607,0.22366907641094302,0.09409291429461164,-0.021094086410614166,0.14877469185776238,0.1713358646840819,0.15848225308557606
0.35,0.18,0.14,0.6,0.4,0.11205950885997451,0.07543678149593372,1.4854757405843841,-0.07728189528428697,0.11778982793419583,0.08097755165453326,-0.017803681813765238,0.1763759254280286,0.19417960724179384,0.2236593795447917,0.10338552827030356,-0.017803681813765238,0.15989079860901811,0.1763759254280286,0.16710056917739413
0.45,0.12,0.1,0.5,0.45,0.10814078548629391,0.07131174779662344,1.5164511995233174,-0.07360200899877845,0.11176613387207208,0.07989850401082638,-0.021898215641424246,0.16947985269813914,0.1913780683395634,0.2235887946496652,0.09743425621016089,-0.021898215641424246,0.15156025204550883,0.16947985269813914,0.1622545240479758
0.35,0.22,0.08,0.3,0.35,0.10837233564113347,0.07593211670569848,1.42722658530867,-0.08525488504401757,0.11764140030505225,0.07862991387733206,-0.009881146134778862,0.20199841559255427,0.21187956172733313,0.223573972672965,0.11150901654999479,-0.009881146134778862,0.14935432297258378,0.20199841559255427,0.13522639254490731
0.35,0.12,0.14,0.6,0.35,0.11647465561461434,0.07728841422043024,1.5070131376020095,-0.0807151447856288,0.12287681568509698,0.08390168144392121,-0.017965642518721014,0.18467645777241293,0.20264210029113394,0.2235289693760195,0.10951840477321517,-0.017965642518721014,0.16384606794297119,0.18467645777241293,0.17430879045560665
0.45,0.12,0.14,0.6,0.4,0.11352145742118491,0.07538842025050498,1.5058208812967468,-0.07623110263958532,0.11759982741314204,0.08212103430557044,-0.019854018774080662,0.173880722666224,0.19373474144030467,0.2234942774449433,0.10242111294026723,-0.019854018774080662,0.1611852890469072,0.17036603118639237,0.173880722666224
0.45,0.12,0.14,0.5,0.45,0.10654895351378668,0.06975929413009425,1.5273800407883042,-0.07227565285456516,0.11133489264037333,0.0793529524487118,-0.023518013694333484,0.16661757808271438,0.19013559177704786,0.2234710432515351,0.1034402089429114,-0.023518013694333484,0.1496496980965194,0.16661757808271438,0.16048499177405495
0.25,0.15,0.08,0.5,0.45,0.10200156037103292,0.06907717620675964,1.476631877159035,-0.07113078164641862,0.10823420068744286,0.07719665303162822,-0.018169774058420463,0.17233912438402554,0.190508898442446,0.22306494370006333,0.08855760510680244,-0.018169774058420463,0.14805687388247835,0.17233912438402554,0.15038717412232838
0.35,0.12,0.14,0.4,0.45,0.09933404184698835,0.06758733594223092,1.469713822303817,-0.07208513375694348,0.10642560336892729,0.07514825327337889,-0.01862792508886224,0.1798225034065395,0.19845042849540173,0.2228861289160074,0.10247126462102152,-0.01862792508886224,0.13513201305071232,0.1798225034065395,0.1333301608552253
0.35,0.22,0.08,0.4,0.45,0.10548621420204629,0.07177991991727385,1.4695783211184805,-0.078350982051558,0.11077850483098035,0.07722277410171711,-0.0176355946204656,0.17448090327649646,0.19211649789696206,0.22286303475021416,0.09667140047629719,-0.0176355946204656,0.15004930428050045,0.17448090327649646,0.15032651074207326
0.45,0.12,0.08,0.3,0.35,0.10914379942088148,0.07540772711055133,1.4473821662980435,-0.08601692416332873,0.11768431569299878,0.07911677036524573,-0.012330455945378849,0.19928614612473616,0.211616602070115,0.2227984158114094,0.11281239622833317,-0.012330455945378849,0.1483129754794088,0.19928614612473616,0.1403405165778946
0.35,0.12,0.14,0.5,0.4,0.10717550016886124,0.07177019045328241,1.4933149750887915,-0.0787693104334134,0.1131182453203855,0.07951822012817839,-0.01825969869293298,0.18001963943491983,0.1982793381278528,0.22248063098772355,0.09730596069625563,-0.01825969869293298,0.14680310368744376,0.18001963943491983,0.15972222147624127
0.45,0.15,0.14,0.5,0.45,0.10850146016151463,0.07207838286462885,1.505325950018778,-0.07650898342703238,0.11296845042090635,0.07992153441531005,-0.02074388076282352,0.16858354806274023,0.18932742882556375,0.2220263832134186,0.0985212152742696,-0.02074388076282352,0.15265212987473764,0.1658292396556078,0.16858354806274023
0.45,0.15,0.1,0.3,0.35,0.11092439595561432,0.07414001373778659,1.4961474966530794,-0.08361046617469636,0.12038221927468604,0.0822794042404521,-0.01604186424516274,0.19797593543485448,0.21401779968001722,0.22141897501097707,0.11066832557027273,-0.01604186424516274,0.1532816692962904,0.19797593543485448,0.15602703031717535
0.35,0.18,0.1,0.3,0.3,0.1110098865696687,0.07837105832305134,1.4164653246365217,-0.09448910720629766,0.12125277188829749,0.07998812386905717,-0.006905954071366183,0.210042704081838,0.2169486581532042,0.22130736168968018,0.11261969044821574,-0.006905954071366183,0.15061414953964802,0.210042704081838,0.13989326944315184
0.25,0.15,0.08,0.6,0.45,0.10489238994154593,0.07089519466977909,1.479541602644883,-0.0723053744315254,0.10899492586037152,0.07784957707825169,-0.020017384434475982,0.16928389933729693,0.1893012837717729,0.22102008127160616,0.09202955334006901,-0.020017384434475982,0.1532864770878628,0.16928389933729693,0.15039208397110482
0.25,0.12,0.14,0.5,0.35,0.11160919230226174,0.07523347877925332,1.483504340265062,-0.08355537479181385,0.11941423859127176,0.08224619422481014,-0.01520271510477289,0.19465008156475738,0.20985279666953027,0.22088541554909652,0.10212895326701732,-0.01520271510477289,0.15339196090114027,0.19465008156475738,0.16210291232821672
0.25,0.12,0.06,0.5,0.4,0.1096409305942998,0.07367208375801407,1.488228987175526,-0.08006692510073843,0.11621896935044895,0.08062100440643039,-0.017965814881808928,0.18244619474533863,0.20041200962714756,0.22079825797376307,0.10179102259426709,-0.017965814881808928,0.15574854905161795,0.18244619474533863,0.15907489524283003
0.45,0.22,0.1,0.3,0.4,0.10833992326657271,0.07298830657697593,1.4843463062444637,-0.08055558605921254,0.1160915192315551,0.07929082930961064,-0.01868304345269134,0.18428755037894895,0.2029705938316403,0.22057811661718232,0.11453323002775839,-0.01868304345269134,0.1479782325705874,0.18428755037894895,0.15234162663317208
0.35,0.18,0.14,0.6,0.45,0.10616213972443034,0.07178677757356246,1.4788536735144884,-0.07346309523769468,0.11218036616117391,0.07858843618232927,-0.019644294704404652,0.16888137729294783,0.18852567199735248,0.220322540473294,0.09887260894123795,-0.019644294704404652,0.15288394346491074,0.16888137729294783,0.15990819581117766
0.45,0.12,0.1,0.3,0.35,0.10610948572222378,0.07493429187754051,1.416033741876557,-0.08488534312992724,0.11423489075586149,0.07716693907998395,-0.011162179312819265,0.1981154646500778,0.20927764396289705,0.22007197090525377,0.1101183773837191,-0.011162179312819265,0.13658308645401673,0.1981154646500778,0.13751970460431306
0.45,0.18,0.06,0.3,0.3,0.11526410406798382,0.07920800689231317,1.4552077320250028,-0.09060726226847582,0.12480350790442454,0.08179455805239803,-0.013264446332480362,0.19846636263816597,0.21173080897064633,0.21990265993143854,0.12205060788743238,-0.013264446332480362,0.15617503796120769,0.19846636263816597,0.160589977367797
0.45,0.15,0.06,0.3,0.3,0.11614663369102485,0.07985429994296862,1.454481897330212,-0.090530587779735,0.12568338671252768,0.0823896304705753,-0.012850815842758045,0.20182971492213753,0.21468053076489557,0.2198606177746733,0.12251086433299418,-0.012850815842758045,0.1597022438750415,0.20182971492213753,0.15722492627522322
0.45,0.22,0.14,0.3,0.3,0.11308093966377752,0.07569132910892543,1.4939748184504156,-0.08764689831102113,0.12273509457679325,0.08379791607707303,-0.015151120117605887,0.20329090355828305,0.21844202367588894,0.2186713945871955,0.11048352550175466,-0.015151120117605887,0.1547341436178722,0.20329090355828305,0.16031802032366227
0.45,0.18,0.1,0.3,0.3,0.11191053982857846,0.07659327599049334,1.4611013614624428,-0.08568237928630296,0.12148394872773416,0.08193852635585942,-0.013872767012156118,0.20312163471479971,0.21699440172695583,0.21816568542486287,0.11479185568579875,-0.013872767012156118,0.15169812184930032,0.20312163471479971,0.15168089840092813
0.35,0.22,0.14,0.5,0.45,0.10627605604024248,0.0708773378647946,1.4994363394823658,-0.07612226227596608,0.1109412840583754,0.07964886515008601,-0.02117445397247808,0.1712088589548404,0.19238331292731847,0.21803371758568518,0.09362563816050073,-0.02117445397247808,0.15286856562418993,0.1712088589548404,0.15817781152482402
