date,open,high,low,close,volume
2025-02-10,75.3417,75.7083,75.1584,75.7083,24215871.0
2025-02-11,76.3958,76.8082,76.1666,76.8082,24827354.0
2025-02-12,77.3582,77.7248,77.0374,77.404,31516140.0
2025-02-13,77.9539,78.2747,77.679,77.7706,38040116.0
2025-02-14,78.0914,78.1831,77.1748,77.4498,30988448.0
2025-02-17,77.9081,78.3664,76.9915,78.3664,31953730.0
2025-02-18,78.9621,79.9245,78.8247,79.9245,35657488.0
2025-02-19,80.4286,81.391,79.4663,81.0244,40187102.0
2025-02-20,80.2912,80.3828,79.3746,79.8787,19478888.0
2025-02-21,79.2829,79.9245,79.2371,79.4663,20683604.0
2025-02-24,79.4663,79.6037,77.8164,78.6413,32915133.0
2025-02-25,78.8705,80.1079,78.8705,79.8329,18141190.0
2025-02-26,81.5285,81.8493,80.7494,81.3452,27976258.0
2025-02-27,81.666,82.0326,81.4369,81.941,27289916.0
2025-02-28,81.8952,82.3534,81.391,81.8035,22619169.0
2025-03-03,83.9574,84.4157,83.545,83.6366,34059748.0
2025-03-04,84.4615,84.874,83.9116,84.3699,34717901.0
2025-03-05,84.2324,84.2782,82.8117,84.2324,31035361.0
2025-03-06,84.7911,85.2164,84.1294,85.0746,31682508.0
2025-03-07,83.8458,84.0821,83.1368,83.1368,37461271.0
2025-03-10,83.2786,84.0348,82.995,83.2314,25392044.0
2025-03-11,80.6791,81.5771,79.9229,80.5373,32927567.0
2025-03-12,79.6393,80.4901,79.3557,80.3955,27348802.0
2025-03-13,80.8209,81.6244,80.3955,80.9627,16773803.0
2025-03-14,80.9627,81.2935,80.301,80.7736,19527983.0
2025-03-17,82.4751,83.4677,82.4751,82.8532,20789698.0
2025-03-18,83.704,84.3657,83.704,84.1766,18279111.0
2025-03-19,85.0746,85.0746,84.6493,84.8383,18366668.0
2025-03-20,85.0746,85.5,84.8856,84.8856,18680778.0
2025-03-21,83.704,84.2239,83.6095,83.7513,17088782.0
2025-03-24,83.7513,84.3184,83.6567,84.3184,10256298.0
2025-03-25,83.8458,84.0348,83.3732,83.3732,11464264.0
2025-03-26,84.8856,84.9329,84.1294,84.602,11453325.0
2025-03-27,84.602,85.3582,84.5075,84.5075,21262648.0
2025-03-28,85.1692,85.2164,84.1766,84.5547,11988204.0
2025-03-31,83.4677,84.2239,83.0896,83.3259,13507844.0
2025-04-01,83.5149,84.2712,83.2314,83.8931,10222759.0
2025-04-02,83.6095,84.0821,83.1841,83.1841,9779227.0
2025-04-03,82.6642,82.7115,81.01,81.3881,28052649.0
2025-04-07,69.4776,71.1791,68.2488,69.3831,128340513.0
2025-04-08,71.0846,71.6518,68.2015,68.7214,68246384.0
2025-04-09,66.5945,68.0597,66.2164,67.7761,58444722.0
2025-04-10,70.7065,72.5025,69.9503,71.5572,60984287.0
2025-04-11,69.9975,71.8408,69.7612,71.3682,28325901.0
2025-04-14,72.9751,74.204,72.8806,74.204,25547017.0
2025-04-15,74.6766,74.6766,74.0622,74.4876,15653353.0
2025-04-16,75.2911,75.9055,74.5348,75.1965,22685876.0
2025-04-17,75.7164,76.4727,75.6692,76.3781,22247386.0
2025-04-22,75.7164,77.8433,75.7164,77.8433,22003396.0
2025-04-23,78.9304,81.5771,78.9304,81.199,33409268.0
2025-04-24,81.5771,81.6717,79.9229,80.7264,16529240.0
2025-04-25,81.1518,81.4353,80.3955,80.6791,18200727.0
2025-04-28,81.1045,81.6717,80.9154,81.0572,14467986.0
2025-04-29,81.8134,83.7513,80.6319,83.5149,36056898.0
2025-04-30,83.704,84.3184,82.1443,82.3333,23899384.0
2025-05-02,81.2935,81.8607,80.2065,81.4826,19542978.0
2025-05-06,82.3333,83.3259,82.097,82.3806,14481062.0
2025-05-07,83.3259,83.3732,82.6169,83.0423,17158298.0
2025-05-08,82.2163,83.5516,82.2163,82.3594,18530656.0
2025-05-09,83.0747,83.5516,82.6932,83.4562,12042335.0
2025-05-12,83.9331,86.413,83.5993,85.8407,33752661.0
2025-05-13,85.3638,85.6976,85.03,85.5069,17137129.0
2025-05-14,86.2222,86.7468,85.793,86.6037,23987948.0
2025-05-15,85.3638,86.6037,85.3638,86.413,16199823.0
2025-05-16,86.6037,86.9852,86.3176,86.8898,18235646.0
2025-05-19,86.6514,87.2714,86.1745,87.2714,15112594.0
2025-05-20,87.5575,88.5113,87.2714,88.5113,26316884.0
2025-05-21,88.559,89.1312,87.8436,88.2728,18516840.0
2025-05-22,88.0344,88.8928,87.6052,88.3205,26336292.0
2025-05-23,88.2251,89.3697,88.2251,88.8451,15041226.0
2025-05-26,88.0344,89.0836,88.0344,88.4636,13750524.0
2025-05-27,88.702,88.7974,87.8913,88.1298,14437342.0
2025-05-28,87.7959,88.3205,87.2714,87.7006,15137296.0
2025-05-29,87.4144,88.2728,87.3191,87.9867,14124966.0
2025-05-30,87.5098,88.1775,87.3667,88.1775,12369100.0
2025-06-02,87.4621,88.3682,86.6991,88.2251,13354599.0
2025-06-03,88.6067,89.4174,87.7959,87.8913,18695907.0
2025-06-04,88.1775,88.8451,88.0821,88.8451,9826531.0
2025-06-05,88.7497,89.1789,88.4159,88.7497,9923557.0
2025-06-06,88.6067,88.9405,88.3205,88.9405,12806961.0
2025-06-09,88.9405,89.4651,88.7974,89.4651,14592970.0
2025-06-10,89.5604,90.1327,89.0359,89.5128,13334320.0
2025-06-11,88.8451,89.5604,88.7974,88.9882,15503955.0
2025-06-12,88.7974,89.0359,88.2251,88.2728,14256583.0
2025-06-13,88.4159,89.0359,87.1283,87.9867,20495138.0
2025-06-16,87.5575,88.702,87.1283,88.4636,13500937.0
2025-06-17,88.6067,88.6067,87.6052,87.8436,9675373.0
2025-06-18,87.2714,87.8913,87.176,87.5575,11095459.0
2025-06-19,87.5098,88.0821,86.7945,86.9852,11714163.0
2025-06-20,86.8422,88.0821,86.8422,87.9867,11784876.0
2025-06-23,87.2237,87.7483,86.8422,87.5575,11873908.0
2025-06-24,87.7006,90.1327,87.6529,89.7512,29990019.0
2025-06-25,90.1327,92.3264,90.085,91.1819,36558811.0
2025-06-26,90.8004,91.468,90.8004,90.9911,10230801.0
2025-06-27,90.705,90.8481,90.1327,90.6096,14778679.0
2025-06-30,90.6096,91.7542,90.3712,90.5619,12569111.0
2025-07-02,90.1804,90.9911,89.942,90.8481,11853028.0
2025-07-03,90.6096,90.8004,90.0373,90.4665,6747352.0
2025-07-04,90.6573,90.705,89.942,90.4189,8201986.0
2025-07-07,90.4189,91.0865,90.2758,90.8481,10977288.0
2025-07-08,91.0865,91.8018,90.9911,91.8018,11683595.0
2025-07-09,91.5634,92.231,91.0388,92.231,16170576.0
2025-07-10,92.2787,92.7556,92.1357,92.5649,11785206.0
2025-07-11,92.8987,93.9955,92.5172,92.5649,18147678.0
2025-07-14,91.468,92.5172,91.468,92.1357,12074680.0
2025-07-15,92.8033,93.471,92.5649,93.1371,11213353.0
2025-07-16,92.4218,93.8048,92.2787,92.7079,15036067.0
2025-07-17,93.1848,93.614,92.9941,93.1371,9256646.0
2025-07-18,93.9479,93.9955,93.3756,93.614,9850347.0
2025-07-21,93.471,94.1863,93.2802,93.9002,9574689.0
2025-07-22,94.6632,95.3785,94.5678,95.0924,22106011.0
2025-07-23,95.3785,95.3785,94.7109,95.3785,16360291.0
2025-07-24,96.1416,97.5722,95.6647,97.4769,33187425.0
2025-07-25,96.7138,97.2861,96.0462,96.3323,14535176.0
2025-07-28,96.3323,96.6185,95.6647,96.4277,14686159.0
2025-07-29,96.1416,96.1416,95.2355,96.1416,14862211.0
2025-07-30,96.7138,96.9046,91.7542,92.4695,56520842.0
2025-07-31,91.2296,91.9926,89.942,91.7065,34503819.0
2025-08-01,91.0865,91.5157,90.6096,90.8481,19756441.0
2025-08-04,91.1819,91.9449,90.8957,91.9449,16028330.0
2025-08-05,91.9449,92.3264,91.3726,91.8495,13480211.0
2025-08-06,92.0403,92.8033,91.8972,92.5172,13772041.0
2025-08-07,92.8987,94.4248,92.8987,94.2817,15267224.0
2025-08-08,93.8525,93.9002,93.0418,93.6617,12885779.0
2025-08-11,94.4248,95.3308,94.4248,95.3308,13584184.0
2025-08-12,95.2355,95.7601,94.997,95.5693,11004355.0
2025-08-13,96.3323,97.5722,96.3323,96.8092,21987350.0
2025-08-14,96.98,96.98,95.9227,96.4994,14076706.0
2025-08-15,97.0761,97.1722,95.7305,96.4033,16326150.0
2025-08-18,95.9708,96.0669,94.6252,94.6252,17001072.0
2025-08-19,95.1538,95.5383,94.6252,95.2019,12049108.0
2025-08-20,95.2499,95.7305,94.7213,95.6344,9352354.0
2025-08-21,97.1722,97.4606,96.3072,96.98,19558846.0
2025-08-22,97.0761,97.4606,96.7878,97.3645,14975835.0
2025-08-25,97.845,98.1334,97.3645,97.5567,14346189.0
2025-08-26,97.1722,97.6528,96.115,96.3072,12303465.0
2025-08-27,96.98,97.0761,96.2111,96.2111,14979114.0
2025-08-28,96.0188,96.7878,95.7786,96.6916,14584101.0
2025-08-29,96.4033,96.8839,95.5383,95.8747,16072520.0
