date,dd_scale
2022-03-08,0.9387015097801932
2022-03-09,0.9410267733122296
2022-03-10,0.9349048614250299
2022-03-11,0.7190861263713915
2022-03-14,0.7448596650748692
2022-03-15,0.7007386299332865
2022-03-16,0.6683480666309249
2022-03-17,0.7082761604583059
2022-03-18,0.6908101407098938
2022-03-21,0.7771255732405205
2022-03-22,0.7695273894702273
2022-03-23,0.8137386237949301
2022-03-24,0.8225266603528183
2022-03-25,0.8271801852821572
2022-03-28,0.8555376697619566
2022-03-29,0.8218703258608206
2022-03-30,0.7915018869274539
2022-03-31,0.7625317574466169
2022-04-01,0.728828564542375
2022-04-06,0.7217067264800325
2022-04-07,0.7938474459282635
2022-04-08,0.7642317666516324
2022-04-11,0.7573169296447041
2022-04-12,0.7082885169485844
2022-04-13,0.7804968947316102
2022-04-14,0.7815019055041186
2022-04-15,0.8180611975160281
2022-04-18,0.872178318067327
2022-04-19,0.8926774543923774
2022-04-20,0.8964836715252058
2022-04-21,0.8969722145832315
2022-04-22,0.9309363365141438
2022-04-25,0.904769962809685
2022-04-26,0.7745543788425246
2022-04-27,0.8092394855302287
2022-04-28,0.8275626668509592
2022-04-29,0.8541059407548881
2022-05-05,0.8899405272475852
2022-05-06,0.8605069387998993
2022-05-09,0.8056042125417275
2022-05-10,0.8099660329071776
2022-05-11,0.7333947011652078
2022-05-12,0.7385527236909053
2022-05-13,0.7567248066081517
2022-05-16,0.7668962093061196
2022-05-17,0.7659961232022097
2022-05-18,0.7867082936208908
2022-05-19,0.7786913711515425
2022-05-20,0.7661969092232043
2022-05-23,0.7695645384512886
2022-05-24,0.7662454512844998
2022-05-25,0.7781119324998775
2022-05-26,0.7760721113941516
2022-05-27,0.7931282440801174
2022-05-30,0.7871475712521558
2022-05-31,0.7585389242552872
2022-06-01,0.7593255694401987
2022-06-02,0.7124352841889341
2022-06-06,0.6898130363729391
2022-06-07,0.7260819359108364
2022-06-08,0.757810675421493
2022-06-09,0.7876163153425536
2022-06-10,0.7229666843458675
2022-06-13,0.7401454489755033
2022-06-14,0.7220932383040339
2022-06-15,0.7288646498036915
2022-06-16,0.6560116135273136
2022-06-17,0.6294191062738499
2022-06-20,0.6676640768252882
2022-06-21,0.6824265681361854
2022-06-22,0.6492254592608762
2022-06-23,0.674396395416238
2022-06-24,0.6222087406381305
2022-06-27,0.6737114845313208
2022-06-28,0.6734415638279373
2022-06-29,0.6316212591095316
2022-06-30,0.6195554735817627
2022-07-01,0.6417443111074159
2022-07-04,0.6966730891696691
2022-07-05,0.7490400624871637
2022-07-06,0.773536557746102
2022-07-07,0.8450126226304838
2022-07-08,0.7816866482575189
2022-07-11,0.8027487697627039
2022-07-12,0.835592313189236
2022-07-13,0.9326960920396427
2022-07-14,1.0
2022-07-15,1.0
2022-07-18,1.0
2022-07-19,1.0
2022-07-20,1.0
2022-07-21,1.0
2022-07-22,1.0
2022-07-25,1.0
2022-07-26,1.0
2022-07-27,1.0
2022-07-28,1.0
2022-07-29,0.8568027164594203
2022-08-01,0.8069726192737675
2022-08-02,0.8049705275555158
2022-08-03,0.8214723561401327
2022-08-04,0.8523020963839023
2022-08-05,0.9202633812503167
2022-08-08,0.8533304784016499
2022-08-09,0.788362416944157
2022-08-10,0.7969488598170549
2022-08-11,0.7964038108203861
2022-08-12,0.7869253736499082
2022-08-15,0.7347022449399662
2022-08-16,0.7927199148986253
2022-08-17,0.7826680701608368
2022-08-18,0.8598679001484288
2022-08-19,0.905215390203854
2022-08-22,0.9398947298081648
2022-08-23,0.8745717387290136
2022-08-24,0.8002056612034927
2022-08-25,0.7818954529248728
2022-08-26,0.8108560359716566
2022-08-29,0.7565490574716627
2022-08-30,0.7967750992484512
2022-08-31,0.8561048477419062
2022-09-01,0.8547317852780661
2022-09-02,0.929250361702813
2022-09-05,0.9582062200689325
2022-09-06,0.8770930507971677
2022-09-07,0.8507362827601241
2022-09-08,0.8771105059148115
2022-09-09,0.8453203711301702
2022-09-13,0.8140713762180207
2022-09-14,0.760786736503802
2022-09-15,0.7969944550774521
2022-09-16,0.8210797922432783
2022-09-19,0.8706651176976474
2022-09-20,0.8653275684672526
2022-09-21,0.8788757640126432
2022-09-22,0.8825304734882391
2022-09-23,0.8732588622817417
2022-09-26,0.8431087710039836
2022-09-27,0.8788110374353828
2022-09-28,0.8614750323621765
2022-09-29,0.8876315394017176
2022-09-30,0.8665589593841163
2022-10-10,0.8665838098888579
2022-10-11,0.8059145859797057
2022-10-12,0.817247250259156
2022-10-13,0.8088153080931861
2022-10-14,0.8248630918177807
2022-10-17,0.7824031706968451
2022-10-18,0.7892172271600406
2022-10-19,0.7666295954572013
2022-10-20,0.7937329853249555
2022-10-21,0.8212416177053914
2022-10-24,0.8062774631731171
2022-10-25,0.8727434331573927
2022-10-26,0.8641964728232482
2022-10-27,0.8826365867569236
2022-10-28,0.9326180049982996
2022-10-31,1.0
2022-11-01,1.0
2022-11-02,0.9490414448553849
2022-11-03,0.9051873299226104
2022-11-04,0.881235241478753
2022-11-07,0.7952981359338631
2022-11-08,0.8713449977028892
2022-11-09,0.8557326163164408
2022-11-10,0.886505627778873
2022-11-11,0.9324884622632906
2022-11-14,0.8251619824038819
2022-11-15,0.7839481095406611
2022-11-16,0.7442131512404911
2022-11-17,0.726651378595802
2022-11-18,0.7427870253077398
2022-11-21,0.7150637582138666
2022-11-22,0.7696305548408561
2022-11-23,0.8038905332978039
2022-11-24,0.8118013011500604
2022-11-25,0.8402747132607471
2022-11-28,0.8530834981126695
2022-11-29,0.8677285705415669
2022-11-30,0.8238514161148247
2022-12-01,0.8071891862242153
2022-12-02,0.809220261761267
2022-12-05,0.8436699427384797
2022-12-06,0.8144530592797947
2022-12-07,0.8036459886779947
2022-12-08,0.8050840173097726
2022-12-09,0.9138741529295733
2022-12-12,0.9979465709831303
2022-12-13,0.9448032512140903
2022-12-14,0.8898659710213099
2022-12-15,0.947719186364341
2022-12-16,0.9641150012429441
2022-12-19,0.9390949089639398
2022-12-20,0.7037277407011951
2022-12-21,0.6864200048704008
2022-12-22,0.7296666223899086
2022-12-23,0.7088212001300239
2022-12-26,0.7178445106431652
2022-12-27,0.6855718125178945
2022-12-28,0.658092737270882
2022-12-29,0.6391127793387477
2022-12-30,0.6596273607886147
2023-01-03,0.6488081035636267
2023-01-04,0.5877341295274952
2023-01-05,0.5658214116458513
2023-01-06,0.5434937975807179
2023-01-09,0.5715610262479622
2023-01-10,0.570891372373078
2023-01-11,0.6025820202476493
2023-01-12,0.6425247679408062
2023-01-13,0.6494524752899313
2023-01-16,0.6847032601406968
2023-01-17,0.6517017434327963
2023-01-18,0.6865855250908481
2023-01-19,0.7256898147349918
2023-01-20,0.7402210042185028
2023-01-30,0.7694498064592816
2023-01-31,0.779417401458557
2023-02-01,0.7039911872410434
2023-02-02,0.7002489563865133
2023-02-03,0.6600055044159256
2023-02-06,0.62324842730475
2023-02-07,0.5875822004453801
2023-02-08,0.5655302392311296
2023-02-09,0.5678885654280594
2023-02-10,0.6059043471629675
2023-02-13,0.5680017169533713
2023-02-14,0.5215182426253273
2023-02-15,0.5176116362371227
2023-02-16,0.5441898001598907
2023-02-17,0.5497353970622106
2023-02-20,0.5412576223254872
2023-02-21,0.566654695762242
2023-02-22,0.6049744756757652
2023-02-23,0.5844649416678802
2023-02-24,0.5673370850490864
2023-02-27,0.5406461396115336
2023-02-28,0.5089605603124991
2023-03-01,0.5500875174564507
2023-03-02,0.593032674930502
2023-03-03,0.5941315450621478
2023-03-06,0.6090876113156154
2023-03-07,0.5858764950533302
2023-03-08,0.5873820114861481
2023-03-09,0.5632556357008967
2023-03-10,0.5866770099066804
2023-03-13,0.5952802068544683
2023-03-14,0.6495049272624892
2023-03-15,0.6454341021647938
2023-03-16,0.6444988102172861
2023-03-17,0.6272422732718006
2023-03-20,0.6900048927664613
2023-03-21,0.746042916963177
2023-03-22,0.7210254116585898
2023-03-23,0.7260889767059533
2023-03-24,0.6992197374750264
2023-03-27,0.8202489034010016
2023-03-28,0.8235085932475855
2023-03-29,0.7751011144364978
2023-03-30,0.8003079245838716
2023-03-31,0.8176491275845887
2023-04-03,0.8126263779089726
2023-04-04,0.6247912711890826
2023-04-06,0.6001759250928851
2023-04-07,0.5536781812262779
2023-04-10,0.5756439580847139
2023-04-11,0.528753909265813
2023-04-12,0.4769241096108423
2023-04-13,0.4926823358302087
2023-04-14,0.5022493950454743
2023-04-17,0.5240827630550051
2023-04-18,0.5115385450198398
2023-04-19,0.479611632993201
2023-04-20,0.4866367563744822
2023-04-21,0.4905093763198043
2023-04-24,0.5328708594794476
2023-04-25,0.5637503515094855
2023-04-26,0.5625316267530422
2023-04-27,0.5206505754051749
2023-04-28,0.5400758186565162
2023-05-04,0.5666945916717756
2023-05-05,0.6145308242986078
2023-05-08,0.6203044371499822
2023-05-09,0.47093338268999996
2023-05-10,0.5254126256192375
2023-05-11,0.5378366342921811
2023-05-12,0.6415388743065551
2023-05-15,0.6884608858977648
2023-05-16,0.6073898866685854
2023-05-17,0.6188840058159908
2023-05-18,0.5919831152181615
2023-05-19,0.56941203684718
2023-05-22,0.5995545981933897
2023-05-23,0.694862262882493
2023-05-24,0.6839892882966481
2023-05-25,0.7809007610038401
2023-05-26,0.7861554882532715
2023-05-29,0.6529498329852368
2023-05-30,0.6442582027533608
2023-05-31,0.6862529818752863
2023-06-01,0.7453622209070434
2023-06-02,0.626840067967104
2023-06-05,0.5754704421845134
2023-06-06,0.5277767700459579
2023-06-07,0.5380980211744698
2023-06-08,0.561755786083778
2023-06-09,0.5239023644703197
2023-06-12,0.4890030169950801
2023-06-13,0.565297128184796
2023-06-14,0.51307331932178
2023-06-15,0.4794012656438681
2023-06-16,0.4296456055694453
2023-06-19,0.378895739045233
2023-06-20,0.3988734947553565
2023-06-21,0.3906762016729104
2023-06-26,0.39815727213211216
2023-06-27,0.41576439242407615
2023-06-28,0.39249208930426516
2023-06-29,0.38174231082185894
2023-06-30,0.377796279251408
2023-07-03,0.37743442643413805
2023-07-04,0.3757881206502178
2023-07-05,0.3826475703111839
2023-07-06,0.3902288606233173
2023-07-07,0.3936758917654928
2023-07-10,0.3630825623899475
2023-07-11,0.35501904800476125
2023-07-12,0.35756029178813376
2023-07-13,0.3710324525603942
2023-07-14,0.3805119752154842
2023-07-17,0.3961776702187638
2023-07-18,0.372875602049233
2023-07-19,0.37161928208100103
2023-07-20,0.39913759655548076
2023-07-21,0.41589574213464175
2023-07-24,0.4097973228700019
2023-07-25,0.3951052235022564
2023-07-26,0.4222969780145197
2023-07-27,0.4419172643339975
2023-07-28,0.4440561753409652
2023-07-31,0.44229264878296004
2023-08-01,0.4360710655061236
2023-08-02,0.469480190850865
2023-08-03,0.45094187186712265
2023-08-04,0.3786551572294513
2023-08-07,0.4120915359912033
2023-08-08,0.40724458447338074
2023-08-09,0.430762492669848
2023-08-10,0.45605924922641505
2023-08-11,0.4643944341169156
2023-08-14,0.42627005667471096
2023-08-15,0.32960596522063124
2023-08-16,0.3325037767773936
2023-08-17,0.29109726557646876
2023-08-18,0.2898988706213279
2023-08-21,0.2817719397917784
2023-08-22,0.2978866006426697
2023-08-23,0.2794172800764694
2023-08-24,0.2818741707513036
2023-08-25,0.2857865720910219
2023-08-28,0.2921679725743195
2023-08-29,0.2901727398312356
2023-08-30,0.2814568508663148
2023-08-31,0.3027293252176716
2023-09-01,0.3024809507542153
2023-09-04,0.31219446121143934
2023-09-05,0.29776699420935715
2023-09-06,0.2995256517790573
2023-09-07,0.31544694034787435
2023-09-08,0.3053347408326076
2023-09-11,0.2854580999662595
2023-09-12,0.29633016646403465
2023-09-13,0.31276063566202683
2023-09-14,0.31267494153446285
2023-09-15,0.3473646491773438
2023-09-18,0.3577510561207342
2023-09-19,0.3436299532883277
2023-09-20,0.3117481601527622
2023-09-21,0.31038120536281133
2023-09-22,0.28851075506920953
2023-09-25,0.2900729985069733
2023-09-26,0.2746013151039639
2023-09-27,0.2599982512818346
2023-09-28,0.25971596550626497
2023-10-09,0.2594464589184283
2023-10-10,0.24151015085243477
2023-10-11,0.2444491494033174
2023-10-12,0.25870860295230447
2023-10-13,0.255838005328052
2023-10-16,0.2617449264756857
2023-10-17,0.2746949502203594
2023-10-18,0.27967644549913184
2023-10-19,0.2834091031707281
2023-10-20,0.28867413149829235
2023-10-23,0.30016252958872724
2023-10-24,0.3092776375219064
2023-10-25,0.3015610201330534
2023-10-26,0.2902868324894792
2023-10-27,0.2862979541026608
2023-10-30,0.26347441444850794
2023-10-31,0.23659350672967006
2023-11-01,0.24106635623684058
2023-11-02,0.24267647504811496
2023-11-03,0.24434139494736684
2023-11-06,0.22346075657289766
2023-11-07,0.21681451585076061
2023-11-08,0.21947016591098012
2023-11-09,0.2382255500095426
2023-11-10,0.241521568959557
2023-11-13,0.25532120100261013
2023-11-14,0.2506329422444581
2023-11-15,0.2511637202230771
2023-11-16,0.2723219368922358
2023-11-17,0.28635265835505375
2023-11-20,0.26732948712730764
2023-11-21,0.24644599161927627
2023-11-22,0.21596219199985578
2023-11-23,0.2258670111502844
2023-11-24,0.20394786279369304
2023-11-27,0.20964995048026402
2023-11-28,0.22166631053329744
2023-11-29,0.21833020155801597
2023-11-30,0.2260440784897827
2023-12-01,0.2155693718806756
2023-12-04,0.22944640614490608
2023-12-05,0.2397246660850938
2023-12-06,0.2352311193996095
2023-12-07,0.22281108151329798
2023-12-08,0.2404968994940001
2023-12-11,0.23751632450883464
2023-12-12,0.28042965027299305
2023-12-13,0.28719053717017606
2023-12-14,0.3005468536667618
2023-12-15,0.31307227746644184
2023-12-18,0.3059359469035047
2023-12-19,0.31067716245954613
2023-12-20,0.3148727409368157
2023-12-21,0.31206564331237663
2023-12-22,0.3146183229806756
2023-12-25,0.3161549439822142
2023-12-26,0.30995129332602367
2023-12-27,0.332088896313962
2023-12-28,0.32777545442418254
2023-12-29,0.290174642021336
2024-01-02,0.31006430782324423
2024-01-03,0.3350470945250539
2024-01-04,0.33646840934709044
2024-01-05,0.31834994546986706
2024-01-08,0.3118062703805843
2024-01-09,0.2857956271210651
2024-01-10,0.28340500063907115
2024-01-11,0.2741903208512305
2024-01-12,0.2692022767423349
2024-01-15,0.2700471317749359
2024-01-16,0.27612472173277636
2024-01-17,0.273886874810943
2024-01-18,0.27907910127101276
2024-01-19,0.28312996529914836
2024-01-22,0.2832301981366159
2024-01-23,0.29535100075254506
2024-01-24,0.2913710600206354
2024-01-25,0.27664604459321196
2024-01-26,0.2681213627496698
2024-01-29,0.2845634189001669
2024-01-30,0.3062436230311677
2024-01-31,0.3148970188555411
2024-02-01,0.28309535767448735
2024-02-02,0.28577443830928995
2024-02-05,0.30487883794285764
2024-02-06,0.2872635008210347
2024-02-07,0.2512731651084815
2024-02-08,0.2572909293299871
2024-02-19,0.24078552862063918
2024-02-20,0.24486669904849456
2024-02-21,0.24703475061046143
2024-02-22,0.24321954938698653
2024-02-23,0.23412454335091926
2024-02-26,0.23322699167469707
2024-02-27,0.24996842692746046
2024-02-28,0.22186846307514108
2024-02-29,0.22913029863167844
2024-03-01,0.22392041775524973
2024-03-04,0.2285302039029371
2024-03-05,0.232379140143944
2024-03-06,0.24479998540899683
2024-03-07,0.257625266027362
2024-03-08,0.26402632741443965
2024-03-11,0.2381989551920668
2024-03-12,0.2752934078230135
2024-03-13,0.26272147230830156
2024-03-14,0.286911741446389
2024-03-15,0.3235584123918722
2024-03-18,0.37331092556561496
2024-03-19,0.36965226135890894
2024-03-20,0.3321363668510682
2024-03-21,0.3314426880301413
2024-03-22,0.33120482492729697
2024-03-25,0.25759610648346
2024-03-26,0.24641828760056217
2024-03-27,0.2744315810351339
2024-03-28,0.25863802931316426
2024-03-29,0.2766629636100345
2024-04-01,0.34269274061344523
2024-04-02,0.33898896168516324
2024-04-03,0.3451115829884912
2024-04-08,0.3779252511265352
2024-04-09,0.3559941261284002
2024-04-10,0.3566421079452189
2024-04-11,0.3838740506173446
2024-04-12,0.36578393236901285
2024-04-15,0.3748346496723389
2024-04-16,0.3602689777693857
2024-04-17,0.37958716321145947
2024-04-18,0.3429697141763627
2024-04-19,0.3428470666659075
2024-04-22,0.345179517508738
2024-04-23,0.31653395302379783
2024-04-24,0.27921646841941394
2024-04-25,0.28760289773584213
2024-04-26,0.2838442800513241
2024-04-29,0.31587023252986757
2024-04-30,0.327805332615681
2024-05-06,0.3324472018101101
2024-05-07,0.28428443560418704
2024-05-08,0.30560715554256235
2024-05-09,0.2996014517091824
2024-05-10,0.3022852782546045
2024-05-13,0.30782428314476085
2024-05-14,0.33133656958130553
2024-05-15,0.3232178352424372
2024-05-16,0.324686369193006
2024-05-17,0.34861025920379984
2024-05-20,0.397236248553818
2024-05-21,0.42291049874871334
2024-05-22,0.4095742842718838
2024-05-23,0.44788641389808836
2024-05-24,0.40055718902393256
2024-05-27,0.38626958905480846
2024-05-28,0.36802427903174806
2024-05-29,0.36947417274306227
2024-05-30,0.37692846392724155
2024-05-31,0.3508227661124155
2024-06-03,0.3353449623591195
2024-06-04,0.27388920150354157
2024-06-05,0.2865054349913606
2024-06-06,0.28755762227267356
2024-06-07,0.3086769057238353
2024-06-11,0.33300262637793865
2024-06-12,0.28668638956019976
2024-06-13,0.2952591248669031
2024-06-14,0.26538692777828277
2024-06-17,0.26245274794545714
2024-06-18,0.2516178890358425
2024-06-19,0.2420229671504034
2024-06-20,0.24699282371624998
2024-06-21,0.25676149854381325
2024-06-24,0.2541383350991413
2024-06-25,0.27236094155878243
2024-06-26,0.2878659747424763
2024-06-27,0.26397545296111713
2024-06-28,0.2661551079482646
2024-07-01,0.2622510712289752
2024-07-02,0.24780097693449576
2024-07-03,0.255148320252527
2024-07-04,0.2402564760419731
2024-07-05,0.23889069407722674
2024-07-08,0.24524490486202666
2024-07-09,0.26108915887958073
2024-07-10,0.23967975968834765
2024-07-11,0.24593694285164025
2024-07-12,0.24188148290711475
2024-07-15,0.24871626545411196
2024-07-16,0.24221443824580213
2024-07-17,0.25132046746407644
2024-07-18,0.26222474877332
2024-07-19,0.25197516429349864
2024-07-22,0.2404850935554309
2024-07-23,0.2415265642617065
2024-07-24,0.25611564099455386
2024-07-25,0.26806138044673267
2024-07-26,0.2987110748130478
2024-07-29,0.26880792064804004
2024-07-30,0.3036039580783134
2024-07-31,0.3568841491019187
2024-08-01,0.3081181721411371
2024-08-02,0.3092345310084801
2024-08-05,0.3135605139891603
2024-08-06,0.33606576266879373
2024-08-07,0.3795778491060675
2024-08-08,0.3901198656993434
2024-08-09,0.4021244647700889
2024-08-12,0.3862136866147938
2024-08-13,0.41343804140387264
2024-08-14,0.44574127263637353
2024-08-15,0.4912440671313447
2024-08-16,0.48271470150778617
2024-08-19,0.515758373002061
2024-08-20,0.5138872380145936
2024-08-21,0.4978902381195782
2024-08-22,0.426742249953761
2024-08-23,0.46591396845548216
2024-08-26,0.4772401491133105
2024-08-27,0.37315000447102786
2024-08-28,0.3579516657627724
2024-08-29,0.37284566962262566
2024-08-30,0.3779069467168522
2024-09-02,0.3620813551209562
2024-09-03,0.42895094256475885
2024-09-04,0.44501325651658485
2024-09-05,0.475938205826393
2024-09-06,0.503400554730852
2024-09-09,0.519014109453024
2024-09-10,0.5583523352990777
2024-09-11,0.5974977866907918
2024-09-12,0.5678337426497573
2024-09-13,0.5474018105388456
2024-09-18,0.5693050370014863
2024-09-19,0.5815473923099018
2024-09-20,0.5451929609197885
2024-09-23,0.5911869890086047
2024-09-24,0.6402014571842585
2024-09-25,0.5055682223261804
2024-09-26,0.5075643803199927
2024-09-27,0.47007970961183276
2024-09-30,0.396778328914833
2024-10-08,0.2703239661721818
2024-10-09,0.2569454026955328
2024-10-10,0.25539185257437813
2024-10-11,0.25060979283717943
2024-10-14,0.2483131563188825
2024-10-15,0.24867467064962867
2024-10-16,0.2555244900408007
2024-10-17,0.26901717679434833
2024-10-18,0.2658672068293446
2024-10-21,0.2744012190451841
2024-10-22,0.29359766264350184
2024-10-23,0.2895333979264677
2024-10-24,0.28167935040921743
2024-10-25,0.27806247910440807
2024-10-28,0.2902218131311718
2024-10-29,0.29517346253018906
2024-10-30,0.297544391579603
2024-10-31,0.3030404730503905
2024-11-01,0.2987553008309807
2024-11-04,0.29605632502352874
2024-11-05,0.3048557957850758
2024-11-06,0.311678526531593
2024-11-07,0.3112635019825779
2024-11-08,0.30641458307619573
2024-11-11,0.3070674966167738
2024-11-12,0.2970069338801151
2024-11-13,0.2807120196781684
2024-11-14,0.26685871485802504
2024-11-15,0.26448477084119537
2024-11-18,0.2771302128398895
2024-11-19,0.2574666594454039
2024-11-20,0.2568342361915307
2024-11-21,0.26296922086934793
2024-11-22,0.26085816924042216
2024-11-25,0.26761211642137595
2024-11-26,0.25741738708130757
2024-11-27,0.2622612281503567
2024-11-28,0.26667604390492616
2024-11-29,0.2743377219339801
2024-12-02,0.28236259516998596
2024-12-03,0.2814865407381134
2024-12-04,0.28700145024755397
2024-12-05,0.2831593000640631
2024-12-06,0.299338881522744
2024-12-09,0.3069909812033511
2024-12-10,0.3132811923096468
2024-12-11,0.29819679692168033
2024-12-12,0.29243493916000507
2024-12-13,0.30431118379705135
2024-12-16,0.2710727348230191
2024-12-17,0.25572344014152204
2024-12-18,0.23187091003712712
2024-12-19,0.24173829159167493
2024-12-20,0.24965085285959498
2024-12-23,0.23245286667660536
2024-12-24,0.24505897031231738
2024-12-25,0.2372421964646454
2024-12-26,0.23578642719742193
2024-12-27,0.23454624055420092
2024-12-30,0.22483974966167886
2024-12-31,0.2359884057484387
2025-01-02,0.25919867042470734
2025-01-03,0.23767480058710733
2025-01-06,0.23760194362004794
2025-01-07,0.21813077495399036
2025-01-08,0.22416623397488178
2025-01-09,0.23705983601076785
2025-01-10,0.2443230260600706
2025-01-13,0.2495301648183892
2025-01-14,0.24293688727427043
2025-01-15,0.19920664330410565
2025-01-16,0.20979493584693887
2025-01-17,0.21725770809432998
2025-01-20,0.20920798485353276
2025-01-21,0.1797332389902736
2025-01-22,0.17321497390164198
2025-01-23,0.17390427086434257
2025-01-24,0.17164953236704583
2025-01-27,0.1720197589539335
2025-02-05,0.172649959835518
2025-02-06,0.17619764858750075
2025-02-07,0.18918566328847775
2025-02-10,0.19416758917940113
2025-02-11,0.20797924995518913
2025-02-12,0.20568271221295953
2025-02-13,0.19195718836579634
2025-02-14,0.15271664208361757
2025-02-17,0.1623915258517844
2025-02-18,0.15017487798137463
2025-02-19,0.1564695119863202
2025-02-20,0.1674854442174567
2025-02-21,0.16334063077653915
2025-02-24,0.15721592680589502
2025-02-25,0.16201893451724902
2025-02-26,0.1616320768834567
2025-02-27,0.14999180860699235
2025-02-28,0.15513933916135558
2025-03-03,0.14352046512893013
2025-03-04,0.14967689879747337
2025-03-05,0.14394692201078307
2025-03-06,0.13212840293729344
2025-03-07,0.1383682010594569
2025-03-10,0.14150652847247058
2025-03-11,0.150826041921703
2025-03-12,0.14837141011448918
2025-03-13,0.15314922122505736
2025-03-14,0.14716051960383303
2025-03-17,0.1462476767238602
2025-03-18,0.15014167214331298
2025-03-19,0.15052296876276627
2025-03-20,0.17283074628893302
2025-03-21,0.16397252173132504
2025-03-24,0.15432089528870874
2025-03-25,0.1389593115305504
2025-03-26,0.14009812913483854
2025-03-27,0.13840915424712297
2025-03-28,0.1354938863191446
2025-03-31,0.13873351249754418
2025-04-01,0.14954043879520784
2025-04-02,0.14375101293001258
2025-04-03,0.14579459456160182
2025-04-07,0.15612159576537465
2025-04-08,0.15128852449466879
2025-04-09,0.19343074284522277
2025-04-10,0.22179203331927932
2025-04-11,0.15476421786650396
2025-04-14,0.1757697649195611
2025-04-15,0.18270236642762194
2025-04-16,0.18485935385367136
2025-04-17,0.20334635570661397
2025-04-18,0.20031208053646465
2025-04-21,0.20356864260769736
2025-04-22,0.19693116208607775
2025-04-23,0.21889608315713538
2025-04-24,0.16684512754427283
2025-04-25,0.18301157123820022
2025-04-28,0.17877886998568182
2025-04-29,0.1723186947019214
2025-04-30,0.18192148803146702
2025-05-06,0.18842993970268507
2025-05-07,0.19457272803477
2025-05-08,0.1859006460464554
2025-05-09,0.19377874646430704
2025-05-12,0.19671922991585455
2025-05-13,0.16104550004119056
2025-05-14,0.15499603434102782
2025-05-15,0.13317570547657553
2025-05-16,0.13800156184447132
2025-05-19,0.14657227226249792
2025-05-20,0.14571137239504617
2025-05-21,0.14407189676241794
2025-05-22,0.14867316747522563
2025-05-23,0.15500423951904485
2025-05-26,0.162864911500887
2025-05-27,0.1684206124230253
2025-05-28,0.16862492352475966
2025-05-29,0.1811643130600077
2025-05-30,0.17069663700611604
2025-06-03,0.18093633579795676
2025-06-04,0.17916112738990186
2025-06-05,0.1713728149110516
2025-06-06,0.17733646334838093
2025-06-09,0.1747927725688203
2025-06-10,0.17449555573489095
2025-06-11,0.17693631161479761
2025-06-12,0.17856538392819477
2025-06-13,0.18034311471482067
2025-06-16,0.1644831214279413
2025-06-17,0.15366903088934458
2025-06-18,0.15819575302331712
2025-06-19,0.1523932008169928
2025-06-20,0.14828963273790374
2025-06-23,0.14634306989369594
2025-06-24,0.14421281018109156
2025-06-25,0.129156693187234
2025-06-26,0.12385263267316171
2025-06-27,0.12039264528333393
2025-06-30,0.11711973300028433
2025-07-01,0.11689855161531448
2025-07-02,0.11977644966139644
2025-07-03,0.1098961210175905
2025-07-04,0.108749139092428
2025-07-07,0.10513238767820865
2025-07-08,0.1017636088320536
2025-07-09,0.10369733410105608
2025-07-10,0.1011174284399069
2025-07-11,0.0
2025-07-14,0.0
2025-07-15,0.0
2025-07-16,0.0
2025-07-17,0.0
2025-07-18,0.0
2025-07-21,0.0
2025-07-22,0.0
2025-07-23,0.0
2025-07-24,0.10000000000000087
2025-07-25,0.10000000000000087
2025-07-28,0.10648803552124575
2025-07-29,0.0
2025-07-30,0.0
2025-07-31,0.0
2025-08-01,0.0
2025-08-04,0.0
2025-08-05,0.0
2025-08-06,0.0
2025-08-07,0.0
2025-08-08,0.0
2025-08-11,0.10000000000000087
2025-08-12,0.10000000000000087
2025-08-13,0.10717590354449968
2025-08-14,0.11750018967529363
2025-08-15,0.10963840344872244
2025-08-18,0.11204501112490939
2025-08-19,0.11261635635689238
2025-08-20,0.11130505446315797
2025-08-21,0.10982051249538738
2025-08-22,0.10758588389250279
2025-08-25,0.11002334902591415
2025-08-26,0.1263317344502809
2025-08-27,0.11717543766994376
2025-08-28,0.11137671667031634
2025-08-29,0.1134883541579862
2025-09-01,0.11482852733325111
2025-09-02,0.1093448951296433
2025-09-03,0.1073370553394456
2025-09-04,0.11089241898189406
2025-09-05,0.1096648617739332
2025-09-08,0.12151642719992473
2025-09-09,0.11903923420696372
2025-09-10,0.12158179543000103
2025-09-11,0.11970813280321091
2025-09-12,0.12236518442826472
2025-09-15,0.1262546120238508
2025-09-16,0.12655246978541868
2025-09-17,0.12869907280506576
2025-09-18,0.12019444515047051
2025-09-19,0.10271160668177681
2025-09-22,0.11289738083627454
2025-09-23,0.12290248660235503
2025-09-24,0.10832025287540703
2025-09-25,0.10743439618492967
2025-09-26,0.11392626473471412
2025-09-29,0.10937009180409263
2025-09-30,0.11382075405731162
2025-10-09,0.11723005845185874
2025-10-10,0.13695941899602126
2025-10-13,0.13404362886540677
2025-10-14,0.14053254972049034
2025-10-15,0.14517851125814885
2025-10-16,0.15185311846381055
2025-10-17,0.146503654353613
2025-10-20,0.16186988690070514
2025-10-21,0.15415279532210469
2025-10-22,0.1534878798133199
2025-10-23,0.1437644405687185
2025-10-24,0.1341569183716379
2025-10-27,0.13830023916033352
2025-10-28,0.12706947863342943
2025-10-29,0.12212397254378082
2025-10-30,0.11926957683175032
2025-10-31,0.12185012638082993
2025-11-03,0.11706446125935022
2025-11-04,0.11590025743010235
