date,dual_ma,donchian,tsmom
2026-06-24,-0.25673231770224014,-0.44391293422347566,-0.29672976379203486
2026-06-25,-0.2341003317767335,-0.42695572668235904,-0.27449088853022774
2026-06-26,-0.25453970742172916,-0.4352892541075445,-0.27772257910111675
2026-06-29,-0.25592457577037875,-0.443188198364585,-0.28647825513556935
2026-06-30,-0.24429895827750647,-0.4392921749943869,-0.2828377087438665
2026-07-01,-0.22764226356510464,-0.42018286379371417,-0.2603186499290442
2026-07-02,-0.2259524381820558,-0.414887359260667,-0.2584584499962864
2026-07-03,-0.23795710639497325,-0.4266942774800555,-0.2723678346494445
2026-07-06,-0.2437127747511434,-0.42857131776958757,-0.2743581931032618
2026-07-07,-0.253712698019508,-0.43236766872571786,-0.27740291639554027
2026-07-08,-0.278128379973813,-0.4498434265244279,-0.29896672902174914
2026-07-09,-0.2902777384652776,-0.45127476155963786,-0.29677339366367217
2026-07-10,-0.2883053303591827,-0.4512295006659417,-0.29414948914816375
2026-07-13,-0.28552714199502527,-0.45180993897338073,-0.29630652572930327
2026-07-14,-0.314291670653162,-0.4784066682553414,-0.32592959989266446
2026-07-15,-0.3193366301908732,-0.4807193096500112,-0.3271471750301962
2026-07-16,-0.31067371379876474,-0.48179169314154535,-0.31873535688941423
2026-07-17,-0.29986330805226413,-0.4798822978998448,-0.30604558670245596
2026-07-20,-0.3286108895779829,-0.47506011480915156,-0.28885829715096556
2026-07-21,-0.3261373560371593,-0.49367149408136857,-0.3113394155860245
2026-07-22,-0.33922800929410457,-0.486504959953569,-0.3045990618084391
2026-07-23,-0.34660489243965764,-0.4794357522337235,-0.29430773050272807
2026-07-24,-0.343019733607412,-0.4670385332094117,-0.28671593216426217
2026-07-27,-0.34330513697064635,-0.48380213739183364,-0.3088025563365554
2026-07-28,-0.33641157056611215,-0.484156907884714,-0.31271416381472106
2026-07-29,-0.34210692798088826,-0.485381139112374,-0.31575843701266915
2026-07-30,-0.34439175903845076,-0.48559910463063427,-0.30170984669012046
2026-07-31,-0.33483266406001555,-0.49384904796638496,-0.31190458882978067
2026-08-03,-0.330026830532658,-0.49209470771698505,-0.30519396414658195
2026-08-04,-0.3323899156879093,-0.49093202522534074,-0.30319103396009994
2026-08-05,-0.3472241054857348,-0.5113294038086393,-0.33143881706328016
2026-08-06,-0.35728851199396383,-0.5230896026385959,-0.3437411159399498
