date,trend_tsmom60,trend_tsmom120,trend_donchian55,trend_dualma_atr,pair_RB_HC,pair_I_RB,pair_Y_M,pair_C_M,pair_MA_TA,cal_RB,cal_HC,cal_I,cal_CU,book_live_pre_registered,book_is_filtered_arb,book_oracle_oos_filter,book_all_sleeves_eq,book_live_activity
2022-11-16,-0.001933845117287295,3.122687460364535e-05,-0.0033347516957172954,-0.004499353145382507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044797349999999994,0.0,1.0192716071670813,1.049392176041473,1.039098986630538,1.0425427469239439,1.1058520995079295
2022-11-17,-0.0005001631561454362,0.005098620572233432,-0.0011978208373442801,-0.000675298755370101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,1.019190065438508,1.0493082246673897,1.038875518261132,1.0427292287763983,1.1054097586681264
2022-11-18,0.0004048735341401799,-0.0003753154754722093,-0.008863383920227485,-0.005187125504642791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00743648,0.0,1.0207059027460745,1.0508688565927047,1.0393428781245555,1.0422010887187383,1.1136301162302666
2022-11-21,0.008330356962986252,0.009508681411093735,0.0022773694522556223,0.012131893804481531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0418647176093256,1.0447864129548128,1.1136301162302666
2022-11-22,-0.002301381874589786,0.0011359985005342371,0.001692463051407763,0.0005982595679133495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0419893787164818,1.0448768544281526,1.1136301162302666
2022-11-23,0.0019939418377885204,-0.002852934629548956,0.0027094704264911305,0.001106230489515941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0422199148005793,1.0451145002654083,1.1136301162302666
2022-11-24,0.005027880745118448,-0.00031787968944522446,0.010092831806924578,0.003341424369658549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0429164146049508,1.046573179213868,1.1136301162302666
2022-11-25,0.0044045933070180334,-0.006105008911596708,0.002774311197764585,-0.001160492516250198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0426743552661062,1.0465662076740925,1.1136301162302666
2022-11-28,-9.899464125055122e-05,0.004777017228937758,0.00019404052099189042,0.0019666913747626164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0430844789983438,1.0471167622390884,1.1136301162302666
2022-11-29,-0.004791902528555642,-0.011452568320585037,-0.003326312254683051,-0.007395493054594965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0415416541943863,1.044944697640577,1.1136301162302666
2022-11-30,-9.419247549031784e-05,0.002165875238865935,-0.00016447295881994294,0.000801717839933539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0417086586994266,1.045162442223531,1.1136301162302666
2022-12-01,0.0003608577238524545,-0.0031187794206324975,0.00024297871861416937,0.0003650746768383475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0417847189898135,1.0449895990232023,1.1136301162302666
2022-12-02,0.0027556922392251077,-0.002568892605095036,0.004472093576229292,0.0027015509422541957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0423476058876562,1.045581259606562,1.1136301162302666
2022-12-05,-0.0019381082870166978,0.0025029600820210395,-0.0016074281042493573,-0.0008168401594661271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0421773196107338,1.0454317079901396,1.1136301162302666
2022-12-06,-0.0012250479429976216,0.00392825949068915,-0.0015258755309605265,0.00027216443117795844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0422340483302095,1.0455482736616004,1.1136301162302666
2022-12-07,0.0012232307235486945,0.006798504002515161,0.0008568718605309221,0.0012232307235486945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0424890268720186,1.0463607320124029,1.1136301162302666
2022-12-08,0.009635687675509215,-0.006485023531513083,0.009869550211166232,0.00970435839395224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0445123642997245,1.0481898166721286,1.1136301162302666
2022-12-09,0.009018986127389229,-0.005789373579543774,0.006412608238629003,0.008155303572229721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0462160273828867,1.0496248308101876,1.1136301162302666
2022-12-12,-0.008409706233877623,0.0008697517258068228,-0.005717263435939825,-0.0040931236605028214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.045359569067751,1.0482239577816386,1.1136301162302666
2022-12-13,-0.0015516265086504626,-0.005554383825034271,-0.0035023971767707625,-0.004479585922644984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0444230134658115,1.0470073734592211,1.1136301162302666
2022-12-14,0.007350310265487459,0.0018352914316318262,0.0016928446651846298,0.004982288434811029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0454637368060196,1.0482847816346874,1.1136301162302666
2022-12-15,0.0013728735160408873,-0.006557246311975282,0.0024177502702904786,0.0016372151706912743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0458060666240807,1.0481937092852671,1.1136301162302666
2022-12-16,-0.004109573343345815,0.0017676779706224193,-0.0060232017759770445,-0.0014164289206078855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.045509804632458,1.0474050220473394,1.1136301162302666
2022-12-19,-0.017094208791184836,-0.0049751540174503535,-0.020542749443157253,-0.019754089860804427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0413791857062458,1.0423802010243584,1.1136301162302666
2022-12-20,0.0022406301516797265,0.0010511298109389935,0.0018165557599582256,-0.002115424295185908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.040938593940257,1.0426201803141837,1.1136301162302666
2022-12-21,0.0050231295112891155,-0.002339346832075229,0.006992515371966503,0.005315803205964189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0420452788832328,1.043822570107723,1.1136301162302666
2022-12-22,-0.0009884866941573553,0.003573440076164367,-0.0018050808507077936,-0.002286605837401472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0415687295197267,1.043701588397566,1.1136301162302666
2022-12-23,0.0029490386352995688,0.0005319439361889214,0.0025508199223026017,0.0011965417821358836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0418179856204939,1.0442819141208175,1.1136301162302666
2022-12-26,-0.004490913697344782,-0.004649785744223666,-0.0023571699466322423,-0.0019512099456695962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207059027460745,1.0508688565927047,1.0414114244974697,1.04320155794313,1.1136301162302666
2022-12-27,-0.003524310766200337,-0.007471228046148859,-0.0008954442834358495,-0.0003161678533581851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016414999999999998,0.0,1.0206723929712873,1.0508343565681428,1.0413113827974942,1.0422088071412892,1.113538715038477
2022-12-28,-0.0020745679056237733,0.001832186977602985,-0.0008162999751520198,-0.0016540663745483015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035,0.0,1.0207438400387954,1.0509079149731027,1.041039794965546,1.042019385908836,1.1137335843136087
2022-12-29,0.0015992549756693448,0.0019161657907204711,0.001980910307194858,0.00024909020145496495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00175,0.0,1.0203865796947817,1.050540097202862,1.0407272935997582,1.0423396402491025,1.1117845505410597
2022-12-30,0.0012975645585328903,0.0009541761297180576,-0.00035154310388100385,-0.0015688458945779487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005342820000000001,0.0,1.0204956145312962,1.0506523541357047,1.0405119538233463,1.0424090467343952,1.112378557014292
2023-01-03,-0.00608405063853082,0.004073516525977903,-0.005503223539945631,-0.00133161733492806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000184366,1.0204956145312962,1.0506136132213202,1.040234841072364,1.041684994142475,1.112378557014292
2023-01-04,0.0006207688121173221,0.0039033839643606103,0.00014220686208170623,-0.001687845897681266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,1.0204956145312962,1.0506556377658491,1.0398836898505384,1.0419396872245943,1.112378557014292
2023-01-05,0.0026015980961157396,0.0021580502547633817,0.0007391933613362741,-0.002560135186835002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9106000000000023e-05,1.0204956145312962,1.0506596525311722,1.039351241285618,1.0421767535520992,1.112378557014292
2023-01-06,0.0033259633976513107,0.0005270138595657327,0.004774575584694148,0.0034594527202594216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.0400703585814122,1.04314573787648,1.112378557014292
2023-01-09,0.003270376596922169,0.0011061115181265747,0.00040838840340822385,0.0024035275615212843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.0405703261359665,1.043722549651723,1.112378557014292
2023-01-10,0.0023512429725409665,0.003994862216837754,0.006438757266576433,0.006298908354609377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.0418812175601377,1.0452547159538286,1.112378557014292
2023-01-11,0.0049475226541667765,0.005496565403842138,0.00471193136270908,0.006026570214422325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.0431370116226806,1.046957885316309,1.112378557014292
2023-01-12,-0.0037078037427141185,0.0004717566979215653,-0.003523800631382853,-0.0001628831547969012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.043103029733213,1.0464003616523545,1.112378557014292
2023-01-13,-0.000645655848921763,0.0011904999954328516,0.003506220474864963,0.00451600441797504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.0440451613113486,1.0470899450478222,1.112378557014292
2023-01-16,-0.0047005218218066505,-0.006291750110290263,-0.008643281384558436,-0.007570482559730364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.0424643761742929,1.044898624539301,1.112378557014292
2023-01-17,0.0017807724212860192,0.004654535431121424,0.0016207495553027748,0.004453843374320977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.043392970785251,1.0459041305485524,1.112378557014292
2023-01-18,0.003591463342335903,0.0068198208646597525,0.00634156613102439,0.0027235005331725623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.0439613070476994,1.0474710840734902,1.112378557014292
2023-01-19,0.002397397727433935,-2.2874627328363835e-05,0.0023624795392084667,0.003275633312145804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.0446452339344907,1.048116699801672,1.112378557014292
2023-01-20,0.0037122871377765028,0.002073118260157391,0.004893239667392024,0.00530213696955554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.0457530043574736,1.0494051401498758,1.112378557014292
2023-01-30,-0.0006727919811831866,0.0001525592334728326,-0.001759967319410533,-0.0006124293108139267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.0456249143991256,1.0491716370623565,1.112378557014292
2023-01-31,-0.002553779375869457,-0.007488196704941982,-0.006114206702473924,-0.008439092738799742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.0438600892746028,1.0471866627943944,1.112378557014292
2023-02-01,-0.0010030477203456995,-0.0019674787984055716,-0.0008878802374372066,-0.0010449166025922395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.0436419399269896,1.0467916862694189,1.112378557014292
2023-02-02,-0.004128287995026312,-0.00040218956376001074,-0.005223641210197029,-0.004210822872855287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.0427630216566464,1.0456671951301948,1.112378557014292
2023-02-03,-0.002759714382084157,-0.003375791927170559,-0.0029421621413270238,-0.0028115465268235616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.0421766663062786,1.04471087497037,1.112378557014292
2023-02-06,0.00022893946336702975,-0.004452868710075936,-0.001989808840524767,-0.004901393653104902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.041155042686749,1.0438176365853038,1.112378557014292
2023-02-07,-0.0035739379907124024,-0.002246377522653647,-0.005741980053238532,-0.0031490550050036156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.0404993117871175,1.0426364083403319,1.112378557014292
2023-02-08,0.0004011732192374174,0.00043038782333408083,3.909952446678219e-05,-0.0003078682330600479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.0404352444501936,1.0426815458616965,1.112378557014292
2023-02-09,0.003476401554534009,0.000748894341008451,0.0021824256220489727,0.0020599548885801193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.0408638943838049,1.0433607066251613,1.112378557014292
2023-02-10,-0.004861875038024407,-0.0011830866327168733,-0.005395034930020738,-0.005150884454951337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204956145312962,1.0506596525311722,1.0397916204531445,1.042029147134252,1.112378557014292
2023-02-13,-0.007912949237910161,-0.002211601575197246,-0.008735305035487528,-0.008578339514669412,0.0,0.0,0.0,0.0,0.0,-0.0001895194,0.0,0.0,0.0,1.0204569337879825,1.0506596525311722,1.0380076833441936,1.039814617591788,1.112378557014292
2023-02-14,0.00032228786629994425,0.005238674231289275,0.0038494078775087493,0.006350474344759787,0.0,0.0,0.0,0.0,0.0,-0.00238,0.0,0.0,0.0,1.0199711962874993,1.0506596525311722,1.0393260515767417,1.0408848943240578,1.1110548265314448
2023-02-15,0.004486044176492841,-0.00018823461362837496,0.004114699105575418,0.002665491231162398,0.0,0.0,0.0,0.0,0.0,0.0011685766000000002,0.0,0.0,0.0,1.0202095791820305,1.0506596525311722,1.0398801144721008,1.0418654540537209,1.1123531792030465
2023-02-16,0.0021226752790273577,-0.002121918439909257,0.0029825424342954264,0.0027385637465078007,0.0,0.0,0.0,0.0,0.0,-0.00019773039999999997,0.0,0.0,0.0,1.0201692338923953,1.0506596525311722,1.0404496700685424,1.0423081773568212,1.1121332331639815
2023-02-17,0.001152626609790613,0.0011350410853670219,-0.001699838669247931,-0.001312579385403817,0.0,0.0,0.0,0.0,0.0,0.0021822696,0.0,0.0,0.0,1.020614490753591,1.0506596525311722,1.0401765355108459,1.04242503768167,1.114560207709865
2023-02-20,0.0017674685605894925,0.003545146450800339,0.004449945540704395,0.0015199753104117022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020614490753591,1.0506596525311722,1.040492744041335,1.043329745210256,1.114560207709865
2023-02-21,0.008141693411693098,0.007734283452026484,0.010610541166075429,0.006982785537837144,0.0,0.0,0.0,0.0,0.0,-0.00019024319999999997,0.0,0.0,0.0,1.0205756577602536,1.0506596525311722,1.0419458515783981,1.0460005939467325,1.1143481702093576
2023-02-22,-0.0013364014367365851,3.1179553304259907e-05,-0.0018312990777543177,-0.0008386633914290762,0.0,0.0,0.0,0.0,0.0,-0.0035502432,0.0,0.0,0.0,1.0198509994024438,1.0506596525311722,1.0417710832100842,1.045395086124445,1.1103919631956394
2023-02-23,0.0022348960816889287,3.2547098958003215e-05,-0.00078191354926836,0.000877294454437161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0198509994024438,1.0506596525311722,1.0419538712089027,1.0455850926389596,1.1103919631956394
2023-02-24,-0.0018508222533333467,-0.0009231194695961301,-0.0005075735765495296,0.0005709429805193847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0198509994024438,1.0506596525311722,1.042072850458661,1.0453670823305579,1.1103919631956394
2023-02-27,-0.003375712333770326,-0.0027392136328244004,-0.009124986139628956,-0.003944356814544028,0.0,0.0,0.0,0.0,0.0,-0.00018914559999999998,0.0,0.0,0.0,1.0198124193366052,1.0506596525311722,1.0412507890288694,1.0438092108065304,1.1101819374415256
2023-02-28,0.003259933013102933,0.0011677936543437412,0.0034536272858387493,0.0033040227148441936,0.0,0.0,0.0,0.0,0.0,-0.0112,0.0,0.0,0.0,1.0175280395172912,1.0506596525311722,1.0419388522806294,1.0438080366551075,1.0977478997421806
2023-03-01,0.004753005347216625,0.0033351961120178584,0.01020990658817346,0.006177973032579455,0.0,0.0,0.0,0.0,0.0,0.0057297344,0.0,0.0,0.0,1.0186940725994884,1.0506596525311722,1.0432262663068268,1.0462333499590868,1.104037703645861
2023-03-02,-0.0011064410464169873,-0.0017268074894729378,-0.00047586183414061477,-0.0009932221315730693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0186940725994884,1.0506596525311722,1.04301903522364,1.0458871004401797,1.104037703645861
2023-03-03,0.001108182649755138,0.00046823985193512733,0.0032192255381463626,0.001759246307732092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0186940725994884,1.0506596525311722,1.0433860207009622,1.0464144603973236,1.104037703645861
2023-03-06,0.0003740037786250543,-0.0005789299380029078,-0.005054629584218844,-0.0026864903858557078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0186940725994884,1.0506596525311722,1.0428254113982922,1.0457748559686433,1.104037703645861
2023-03-07,0.00024221155234612103,0.002149136585079799,0.004293490003560671,0.0035050784578372677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0186940725994884,1.0506596525311722,1.0435564483752477,1.0465945758581408,1.104037703645861
2023-03-08,-0.0003260333249368955,-0.0029524885339400836,-0.007515568583752004,-0.0022579983098667726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0186940725994884,1.0506596525311722,1.0430851786359114,1.0455437877587574,1.104037703645861
2023-03-09,0.002073071778008843,0.0006847238939250217,0.00477823593260429,0.0021607013499848823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0186940725994884,1.0506596525311722,1.0435359377466369,1.0463236615204616,1.104037703645861
2023-03-10,0.0019280705207508134,0.0060222253907167966,0.0007749991726859445,0.0008482453356416228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0186940725994884,1.0506596525311722,1.0437129726449905,1.047094201663981,1.104037703645861
2023-03-13,0.0070159392794935434,0.0041610831883940455,0.010024721090772242,0.004475125361026363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0186940725994884,1.0506596525311722,1.0446471219236937,1.0491623632457265,1.104037703645861
2023-03-14,-0.0003678091746337529,0.0031652773561678606,-0.0041211048011462826,-0.002813254732896928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0186940725994884,1.0506596525311722,1.044059350231702,1.0488284962681966,1.104037703645861
2023-03-15,-0.0018649362376700351,0.0003311266817082367,-0.0010737082272216237,-0.0007792390424381924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0186940725994884,1.0506596525311722,1.0438966358700372,1.0485552557244548,1.104037703645861
2023-03-16,-0.00802714950446016,0.0023609341002419995,-0.009352364386116722,-0.00624341157902464,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019248319999999998,0.0,0.0,1.0186548563005053,1.0506192056647663,1.0425529540883098,1.0468247786422618,1.104037703645861
2023-03-17,0.00760200776074465,0.0005034933234715512,0.004345069439376501,0.0024849444110427426,0.0,0.0,0.0,0.0,0.0,0.0,0.00128,0.0,0.0,1.0189156319437183,1.0508881641814165,1.043337984871852,1.048130532706263,1.1046128527590577
2023-03-20,0.006940404894797096,0.0025566723799266616,0.00819995062820931,0.0027646047154306704,0.0,0.0,0.0,0.0,0.0,0.0,-0.00224,0.0,0.0,1.0184591577406075,1.0504173662838632,1.0434474528771824,1.0495996595911141,1.1021385199688774
2023-03-21,-0.007700385599023541,-0.008076510115370463,-0.0054925142962599415,-0.008014860753173965,0.0,0.0,0.0,0.0,0.0,0.0,-0.00032,0.0,0.0,1.018393976354512,1.050350139572421,1.0417080550325852,1.0472094570898713,1.1017858356424872
2023-03-22,-0.00035366056684064175,-0.00035366056684064175,0.0006901461902319492,0.0013050144090396855,0.0,0.0,0.0,0.0,0.0,0.0,0.00096,0.0,0.0,1.018589507997972,1.050551806799219,1.0421799517835175,1.0473905308395932,1.102843550044704
2023-03-23,-0.0011739658373375104,-0.001088560327776823,-0.0004614684910258506,-0.002021223483781185,-0.0003,0.0,0.0,0.0,0.0,0.0,0.00096,0.0,0.0,1.018723961813028,1.0506904796377166,1.0418962238185787,1.0470613909321957,1.103902279852747
2023-03-24,0.005976630869621026,0.009157752939852196,0.006600145057599929,0.009110431468571987,0.000754883590704414,0.0,0.0,0.0,0.0,0.0,-0.00288,0.0,0.0,1.0182909804114697,1.0502439117218427,1.0433518184950674,1.0493745786036481,1.100723041286771
2023-03-27,-0.004283485233959371,0.0003166908826993464,0.0014304779203815224,0.0009164391858494269,0.00304830729777189,0.0,0.0,0.0,0.0,0.0,0.00128,0.0,0.0,1.0191724756678238,1.0511530673993519,1.0444462416513138,1.0495932061148232,1.1031051750729846
2023-03-28,-0.0034365075958263692,-0.00338397816254591,-0.007499779170037568,-0.00338397816254591,0.00022558721143939328,0.0,0.0,0.0,0.0,0.0,0.0026914592000000003,0.0,0.0,1.0197670703503807,1.051766319855978,1.0443487046288038,1.0483993183323383,1.1047140795691779
2023-03-29,0.001763641802377129,0.0017442046206491955,0.0008602234050538709,0.001675758815701298,-6.679478233595501e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0197534473264813,1.0517522693554973,1.0446847685296117,1.0488813428112604,1.1046771850009336
2023-03-30,0.0012684093482470294,0.0012684093482470294,-0.0009239969752180234,0.0024156948446453948,0.0015760406400366913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020074881901642,1.0520837902194482,1.045518789581781,1.049333536310341,1.105547693069775
2023-03-31,-0.0003582686363537263,-0.0003582686363537263,-0.00020476304996017343,-0.0003582686363537263,-0.0028256981369427225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0194983971629756,1.051489215978262,1.044853010164404,1.0490021675073176,1.1039857210414707
2023-04-03,-0.012936846599518062,-0.012936846599518062,-0.010480270966228788,-0.013000612488200025,-0.0011280859209905065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0192683808053131,1.0512519819421384,1.0419005275518944,1.0449285965486912,1.10336302566703
2023-04-04,-0.0019015903380979555,-0.0018339032743722732,0.0005748149085123486,-0.0005190800245291414,0.0022864373262209687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019734479459575,1.0517327062962938,1.0422688096528956,1.0448166025965826,1.1058857960732873
2023-04-06,-0.0015893355728987533,-0.004861949694920212,0.009880670679370407,-0.0034815346351020145,0.004555076520831591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0206634731765487,1.0526908508876218,1.042492593497566,1.045178505150466,1.1109231904977017
2023-04-07,0.00169165248686039,0.002851985013756595,-0.002338877773437818,-0.0012882562223696594,-0.0006230128637720882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0205362958818744,1.0525596828992863,1.0420940967242693,1.0452021013127333,1.1102310710593588
2023-04-10,0.0021975332886915973,-0.005220274381933173,0.002903315518203304,-0.004451383127579176,-0.0018057701409721631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020167725087698,1.052179546729892,1.0407899882275782,1.044689423343002,1.1082262489416603
2023-04-11,-0.008277002066922048,-0.0039052389496617925,-0.009406316620728064,-0.0033272120198773033,0.0005916985347756972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0202884514373298,1.0523040613491161,1.0402205692179871,1.0427347233557536,1.108881984789359
2023-04-12,0.003532498587988829,-0.00104790840871536,0.003959805212544672,0.0015436926491752586,-0.0007278006613595794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020139938115383,1.052150887830756,1.0403903107435843,1.043317073644391,1.1080749397474596
2023-04-13,0.002792003259369887,-0.0023195938654211943,0.0025989106624143064,0.0008786048202019696,0.0032088810197391524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207946396523624,1.0528261332335285,1.0412408268762197,1.043891604753508,1.1116306203900639
2023-04-14,0.0033127132131242046,0.005554539052312379,0.002258399963447916,0.0013995002235475803,-0.0023777221185385944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020309206453725,1.0523254676367355,1.041037113961258,1.0447064368562289,1.1089874716763177
2023-04-17,-0.004014748761923046,-0.0017168766387467144,-0.004813531481779206,-0.00526519881716066,0.00034360508185216077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0203793231394045,1.052397784512424,1.040012401613599,1.043463497323335,1.109368525407296
2023-04-18,-0.0044749335336865615,0.00012850436210973493,-0.004311301906424638,-0.004375024572264517,0.00018586549930621504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204172538018799,1.0524369054003613,1.0391410461359574,1.0424323234059003,1.1095747187421856
2023-04-19,0.002332556515030406,0.0007370611538739741,0.0033098106108873904,0.002269910385497746,0.0005565293189892518,-0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204696071905204,1.0525540477992095,1.0396661115754613,1.043146459148577,1.110192229604775
2023-04-20,0.0013201853162881291,0.00011824913076954436,0.0017298322120484655,0.002119621788876096,0.0025346901925467845,-0.008634181529963647,0.0,0.0,0.0,0.0,-0.00019442219999999994,0.0,0.0,1.0191850576954766,1.0530466995089074,1.0387981376413038,1.0430657336478186,1.1130062229609958
2023-04-21,0.007540072465044059,-0.0007886740911237464,0.011482516962863329,0.008903839360271597,0.0,-0.007068922074100705,0.0,0.0,0.0,0.0,0.0015055778,0.0,0.0,1.0180510422244808,1.053363788255536,1.0394921576561666,1.0447967742813447,1.1090723458319456
2023-04-24,0.007676156853270529,-0.0023015603682781352,0.009517309343913935,0.006622794220090348,0.0,0.006438260925803186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0193619378736063,1.053363788255536,1.0422075305351408,1.0470433253165818,1.1111936526827817
