date,live_v3_unlevered,fixed_IS_vol10,target_vol10,fixed_IS_vol12,target_vol12,fixed_IS_vol14,target_vol14
2020-07-10,1.0026285259607384,1.007172945559771,1.0175056840711068,1.0063008788367056,1.010242704719701,1.004661772445591,1.0090782749593392
2020-07-13,1.002511095756498,1.0064963040055543,1.016438797127993,1.005489612020613,1.0089715789446831,1.0037168361577038,1.0075970042065734
2020-07-14,1.0019798047546804,1.0034366641369206,1.011576510844538,1.0018217164599135,1.003179700064152,0.9994451693357717,1.0008490178552993
2020-07-15,1.0023333414658504,1.0054675259296986,1.0148055882966514,1.004254828407901,1.0070224286152811,1.0022770660695597,1.005321785408353
2020-07-16,1.003448671508565,1.0118851478295896,1.0250911141148142,1.0119466863112014,1.0192703964725063,1.0112332273739506,1.019586949709852
2020-07-17,1.0032071083532763,1.0104878737350136,1.0228911802985003,1.010269855426304,1.0166454660065694,1.009278303938914,1.0165235797422112
2020-07-20,1.003827754200807,1.0140737823196133,1.0285289292331907,1.0145720173124573,1.0233694562061098,1.0142925666131948,1.0243672944743585
2020-07-21,1.0019999085241844,1.0034821051313971,1.011961753958515,1.0018557599999094,1.0035885742067794,0.9994610193646698,1.0012670968589192
2020-07-22,1.003293180245657,1.0109113827288527,1.0229526757730163,1.0107564443456551,1.0166685510061622,1.0098203298614061,1.0164917707831513
2020-07-23,1.0027351313988122,1.0076860665436664,1.0181713027616563,1.0068866581211544,1.0109661504712333,1.0053097606131538,1.009840126960443
2020-07-24,1.0039625538847985,1.0147614169340402,1.0288754254258026,1.0153703430458076,1.023720199603742,1.0151918922220955,1.0247032777732574
2020-07-27,1.0055589007985393,1.0240166756429283,1.0425994514957062,1.0264833180407948,1.040106513080129,1.028154751099897,1.0438390018956973
2020-07-28,1.0048513357579474,1.019883529744444,1.0366499109041676,1.021511595899853,1.0329841353613802,1.0223449638463966,1.0354997422639562
2020-07-29,1.0038309272968406,1.0139428290844814,1.0281396280732167,1.014371375157068,1.022807908583941,1.0140079103358501,1.0235985653868949
2020-07-30,1.0036875977809607,1.0131123984064325,1.0269655893942526,1.0133744371624958,1.021406368155338,1.0128452327633852,1.021962170888953
2020-07-31,1.0029717680038148,1.008967788247415,1.0210883716656765,1.0083996185811512,1.0143918846980557,1.007044308693206,1.0137741537333675
2020-08-03,0.9995247642635995,0.9890773110752451,0.993095933491837,0.9845444868386561,0.9810212544124898,0.9792507270809456,0.9748654602732163
2020-08-04,0.9992393425450373,0.9874572232737708,0.991098216319806,0.9826092910816303,0.97865314119405,0.9770051381915132,0.9721199977588505
2020-08-05,1.000955487410928,0.9971850889665369,1.0030866308364523,0.9942254190355063,0.9928585944960057,0.9904799949833278,0.9885823909118326
2020-08-06,1.0011939912371526,0.9985480116388459,1.0047156599814204,0.9958560720165619,0.9947934968713875,0.992375256674658,0.9908300545417592
2020-08-07,1.002709077967221,1.0072156955559506,1.0150910683295409,1.00622925254496,1.0071210309149432,1.0044350003549365,1.0051548765391707
2020-08-10,1.004125837741319,1.0153788612144714,1.0246793291494773,1.016015457563666,1.0185366046575592,1.0158318809557925,1.0184470454784247
2020-08-11,1.0044507493105737,1.0172634647676753,1.0268599825996874,1.0182783997003313,1.0211377017593681,1.0184715030944926,1.0214813919325405
2020-08-12,1.0045944074552196,1.0180980100521593,1.0278259128669727,1.0192808532037088,1.022290358787484,1.019641253967907,1.0228266110811275
2020-08-13,1.004575624936675,1.0179888239120796,1.0276972537656264,1.0191496776104911,1.0221367993678625,1.0194881616640594,1.0226473644486438
2020-08-14,1.0052386284642887,1.021842640728198,1.0322850459800825,1.0237795313850622,1.0276123627983182,1.024891451700799,1.0290387127171974
2020-08-17,1.004431490127799,1.0171363615902942,1.026683886178082,1.0181212915837516,1.0209213957082197,1.0182830023254184,1.0212217493573705
2020-08-18,1.0037139799435397,1.0129686103974194,1.0217027952664728,1.0131151472109106,1.0149776355840863,1.0124415728956546,1.0142853224589636
2020-08-19,1.0036602585693555,1.0126576192817398,1.021332605484526,1.0127419038862402,1.0145363318883283,1.012006411861525,1.0137708193277892
2020-08-20,1.0048377756384643,1.019472495508657,1.0294653155214575,1.0209204360100899,1.0242306427502814,1.0215411031815829,1.025072314749075
2020-08-21,1.0064926178562779,1.0291030436445248,1.0408953471281797,1.0324935075095587,1.037876936735363,1.0350512284026354,1.041006074043483
2020-08-24,1.0079729295520217,1.037784973919035,1.0509945356404178,1.0429461478313715,1.0499608199409287,1.0472761846025498,1.0551464420049874
2020-08-25,1.0087420818963677,1.0423273776518187,1.056192070297798,1.0484241409733743,1.0561917270280439,1.053693710311292,1.062451736201048
2020-08-26,1.0089717628584514,1.0436887090438502,1.0578345388078552,1.0500672938551334,1.058162688599536,1.0556203572541465,1.064764820153234
2020-08-27,1.0088822139959552,1.0431573759080048,1.057192494606232,1.0494257973515209,1.0573919965561227,1.0548679868416369,1.0638600694806961
2020-08-28,1.0076170605047052,1.0356538145159264,1.0480480426241259,1.040367416234286,1.0464165834069339,1.0442450706492643,1.0509770946970567
2020-08-31,1.0061803714268,1.0271835545149886,1.0378518389933111,1.0301568431004895,1.0342001855322365,1.0322883357048525,1.0366625151680198
2020-09-01,1.0059366458069594,1.0257563432834873,1.0361730214522886,1.028439232170815,1.0321926927316252,1.030280310069565,1.0343148639822959
2020-09-02,1.0062551692845907,1.0276194163386752,1.0383625433444539,1.030680767328635,1.0348100260736972,1.0329001159294748,1.0373746976082183
2020-09-03,1.0057747663575642,1.0248052829672611,1.0350444270563715,1.0272937470798953,1.0308419091288852,1.028940083552602,1.032733754168706
2020-09-04,1.0074338219667291,1.0345018145800076,1.0464512404008324,1.0389578395193428,1.044474508006043,1.0425699996928293,1.048667641840138
2020-09-07,1.009419730880213,1.0461992029468588,1.059943021116354,1.0530551681167717,1.0606340619127177,1.0590740641805079,1.067596140989751
2020-09-08,1.009512075027069,1.0467481959671812,1.0605610233938099,1.0537182769423363,1.0613761481412236,1.0598521129255678,1.0684675912156092
2020-09-09,1.010920815881874,1.0551268964778298,1.0701575810008355,1.0638396680074782,1.0729008681228418,1.0717291401452866,1.08200293221894
2020-09-10,1.0118088752833407,1.0604436242663449,1.0761714799411475,1.070272425179304,1.0801360463901353,1.0792896799896126,1.0905155839668823
2020-09-11,1.0107052810338095,1.0538090450482067,1.0686882435470353,1.0622371384060876,1.071123081236982,1.0698361967451546,1.0798994131411817
2020-09-14,1.0103260128743434,1.051540754801023,1.0661640165286352,1.059493420667966,1.0680871075509053,1.0666122932954833,1.076328422434424
2020-09-15,1.0110459227885056,1.0558386674374987,1.0709607787814959,1.064689921296395,1.073853604833695,1.072715612644451,1.083107912321275
2020-09-16,1.011739712369362,1.0599946078170404,1.075599758227704,1.0697188575974443,1.0794354168661333,1.0786269314614094,1.08967614677016
2020-09-17,1.011240854505929,1.056996642973151,1.0722596539984488,1.0660882962671065,1.075412998556531,1.074356004199247,1.0849388040644683
2020-09-18,1.0112937621695413,1.057313857040913,1.0726120410715891,1.0664722273313731,1.0758371066212882,1.0748073974717,1.0854379795874727
2020-09-21,1.010535309210759,1.0527653371322951,1.0675585550188693,1.0609667247307575,1.069754689935519,1.068334110530567,1.0782785000429016
2020-09-22,1.010421110831635,1.0520829122107325,1.0668032368241274,1.060141435247868,1.0688464435326361,1.0673645868255082,1.077210436176284
2020-09-23,1.0098256195545217,1.0485262893622245,1.062868712248623,1.0558407971051995,1.0641159712719341,1.0623129901059103,1.0716483652123447
2020-09-24,1.0100117621926274,1.0496349373122267,1.0640896281591588,1.0571804553441375,1.065582789634363,1.0638855053427398,1.0733717667334481
2020-09-25,1.0094306193755627,1.046170684524363,1.0602509527960893,1.05299346780074,1.0609699153497525,1.05896970511966,1.067950742125866
2020-09-28,1.0095218304728157,1.046712920847618,1.060849519449996,1.0536483949343383,1.061688682404422,1.0597381233012926,1.0687948211439438
2020-09-29,1.0098472726090963,1.0486484535207583,1.0629866986640588,1.0559864238480305,1.064255326146713,1.0624815888786026,1.0718092812040696
2020-09-30,1.0101754180119562,1.0506030423063102,1.065160839937574,1.0583483431907637,1.0668674093643582,1.0652541104306126,1.0748783419156884
2020-10-09,1.0099242496150664,1.0491046632081429,1.0634929916284122,1.0565370325752501,1.064862784780248,1.0631271260219983,1.0725220521038008
2020-10-12,1.009940840217989,1.0492035201202372,1.063603048050367,1.056656501290489,1.0649950225915605,1.063267375566147,1.0726774392258902
2020-10-13,1.0100153975228459,1.0496478124945918,1.064102643951395,1.057193439358461,1.0655953222791674,1.063897722499728,1.0733828408828736
2020-10-14,1.0107839344833016,1.0542291809719704,1.0692569844828155,1.0627306025553898,1.071789207266789,1.0703987130256871,1.0806618501020682
2020-10-15,1.0117491580435227,1.0600037485912168,1.0757597674868373,1.0697159638065445,1.0796110268017212,1.0786071043349765,1.089862849917349
2020-10-16,1.0125404732427197,1.0647592784342463,1.081090351778123,1.0754748862966297,1.0860306283753467,1.085381691304636,1.0974235045804217
2020-10-19,1.012643105488726,1.065378345540933,1.0817877474701807,1.076225243083925,1.0868713274866755,1.0862651715087106,1.0984146093409792
2020-10-20,1.0122878861197562,1.0632346705173867,1.079369487673516,1.073626642671632,1.0839557789515157,1.0832051887921474,1.0949770101867362
2020-10-21,1.0116426242685734,1.0593471209961394,1.0749860297535108,1.0689159873217433,1.0786732788270157,1.0776603928013682,1.0887514312878723
2020-10-22,1.0105389741621624,1.0527179772695447,1.0672934029260275,1.060889159207143,1.0694104633784876,1.0682191514112283,1.0778438459502389
2020-10-23,1.0106705484417635,1.053504198608325,1.0682033230045584,1.061839947980272,1.0705045333504197,1.0693360691358746,1.079130326739839
2020-10-26,1.009806768959291,1.0483395069448445,1.0621997754195787,1.055593279840331,1.0632847562527463,1.0619968411340985,1.0706393829481116
2020-10-27,1.0093585069507387,1.0456701265759794,1.0590906787695153,1.0523678591135015,1.0595500293395275,1.0582110227984962,1.066252063392627
2020-10-28,1.0087479653522884,1.0420420255878466,1.054785652029866,1.047986251446811,1.0543817566319222,1.0530707640267785,1.0601842721915726
2020-10-29,1.0084452704263818,1.040248438131341,1.052655773757984,1.0458216688879167,1.0518268813856797,1.0505331654909151,1.0571871809648756
2020-10-30,1.0074463539916885,1.0343378764789561,1.045567264631048,1.0386909952240762,1.0433273684761084,1.042176568027401,1.0472205483436967
2020-11-02,1.007705280877126,1.0358627453570144,1.0473749460044495,1.0405285389612484,1.0454919390561022,1.0443275630844622,1.0497553039738405
2020-11-03,1.0082439330659343,1.0390388292320836,1.051162333950411,1.044357006694786,1.0500286336746092,1.0488104163655343,1.0550696976773617
2020-11-04,1.0080875522867014,1.0381144197587315,1.0498949435673475,1.0432420375713352,1.0485094055029611,1.0475040721170743,1.053288755568656
2020-11-05,1.0073817003775114,1.0339450019258731,1.0441733018505266,1.0382140230796972,1.0416524964092333,1.041614090333555,1.0452525636725982
2020-11-06,1.0068749020730983,1.030961314057841,1.0399835021107702,1.0346188145384532,1.0366368745572236,1.0374059440141714,1.0393807812049833
2020-11-09,1.0060731328026522,1.026252287769488,1.033409204282446,1.0289479357619333,1.0287731041731782,1.030772096057297,1.0301820984197927
2020-11-10,1.005047340315822,1.0202502468042831,1.0248932477699908,1.0217265679928884,1.018599801694334,1.0223322309402296,1.0182969901014454
2020-11-11,1.0046453573784717,1.017909563466372,1.0215434130512713,1.0189136835723145,1.0146046839733958,1.0190485871118908,1.013637405050647
2020-11-12,1.004980345862516,1.0198564522583295,1.0243242150395468,1.0212522547401859,1.0179189803838593,1.0217772813706745,1.0175003978764836
2020-11-13,1.0050680870430473,1.0203671921820048,1.0250533893759537,1.021865981463178,1.0187885180393859,1.022493663984485,1.0185144413142257
2020-11-16,1.0048576961330407,1.019142003914402,1.0233039815267984,1.0203935959676695,1.0167020589551359,1.0207748257558797,1.016080893903708
2020-11-17,1.0035957184649233,1.0118003034363539,1.012767869583105,1.0115727359235862,1.0041402940447108,1.0104799775439273,1.0014344553777268
2020-11-18,1.0033959007903859,1.0106447640304486,1.0111362056884416,1.0101864005121468,1.0021989771698256,1.0088643334286305,0.9991756887936941
2020-11-19,1.0023175141257292,1.0044143691777256,1.0022855420542158,1.0027133175369478,0.9916720558807722,1.0001571469637924,0.9869313293922989
2020-11-20,1.0016461553616336,1.0005553484159917,0.9969029208854843,0.9980903352748243,0.98528130820284,0.9947774170047263,0.9795111001862613
2020-11-23,1.0039208012323189,1.013588679770835,1.0153256165234696,1.0136918014993137,1.0071308230695764,1.0129187114457874,1.0048529146123075
2020-11-24,1.0020896954944094,1.0029841704892395,1.0007623037431381,1.0009650956879101,0.9897958980582726,0.9980822116624232,0.9846745778523543
2020-11-25,1.0038567995398122,1.0131294603111878,1.0145130843173502,1.0131149356908142,1.0061160166197503,1.0122162000561883,1.0036162002625635
2020-11-26,1.0038863477502922,1.0133005166677889,1.0147380080949315,1.0133202003759387,1.006383691135111,1.012455463083156,1.0039277112826699
2020-11-27,1.0033488722353237,1.0101886050435847,1.010641756955249,1.0095858338869599,1.0015086589882305,1.0081024201094033,0.9982540536506772
2020-11-30,1.0020748438463085,1.0028308646839557,1.000989515714606,1.0007618138185341,0.9900306414438889,0.9978228563165985,0.9849065500169066
2020-12-01,1.0034660026664777,1.0108166770223066,1.0114371117577816,1.0103250169332223,1.0024304998437497,1.008947161422587,0.999298177360288
2020-12-02,1.0007989538585944,0.9954062187711773,0.9912940133623193,0.9918414617872353,0.9784740252889967,0.9874124223873136,0.9714362907530337
2020-12-03,1.0012755636048734,0.9981253569668512,0.994577665764084,0.9950927422618076,0.9823634488584665,0.991188644692088,0.9759413141797995
2020-12-04,0.9979131693278923,0.978899090204303,0.9713831178162217,0.9720913205874718,0.9548718086564676,0.9644589358167647,0.9440774128080411
2020-12-07,0.9994192733033832,0.9873736076914731,0.9806198622219797,0.9821900181687216,0.965767497504738,0.9761482446317756,0.9566453504651681
2020-12-08,1.0040308188056581,1.0135069614087953,1.0092444977810284,1.0133854063733214,0.9995968053323901,1.0123189889400106,0.9957400861520282
2020-12-09,1.0051530909325959,1.0200051561678802,1.0154856644231838,1.021182304850437,1.007014611722135,1.0214057980873614,1.0043608036818814
2020-12-10,1.0016406186640416,0.9995596478164716,0.9960311862979983,0.9966193803798542,0.9838639821207391,0.9927427811328182,0.9774229134118397
2020-12-11,1.0005454304199335,0.9932906168457796,0.9903836726747265,0.989118672112679,0.9771697516762587,0.9840259933390865,0.9696641072487606
2020-12-14,1.0020580652377131,1.0019042915631662,0.998158993659529,0.9994116675611134,0.9863756487671143,0.9959726598502318,0.980321824904096
2020-12-15,1.0030775276313597,1.0077511073833225,1.0033742017243814,1.0064103910894395,0.9925600193186206,1.0041097406615715,0.9874926416254937
2020-12-16,1.0036902692611973,1.0112822155807275,1.0064998640974558,1.0106420835649637,0.9962703887900346,1.0090354293107966,0.9917993061018544
2020-12-17,1.0033525126505425,1.0093301636439769,1.0047710911178531,1.0083011039972154,0.9942169454981415,1.006308628278241,0.9894143736603968
2020-12-18,1.0005654696965227,0.9932482314666865,0.9904760109408511,0.9890224609293482,0.9772430364258754,0.9838613233534059,0.9697071377589087
2020-12-21,0.9989168429422578,0.9838607414684204,0.9824165423870169,0.9778053997767803,0.9677008856605523,0.9708430432738818,0.9586604756130159
2020-12-22,0.9981684265588294,0.9796324741538305,0.9788200999926591,0.9727627073253242,0.9634498002928841,0.9650017923445244,0.9537472093572607
2020-12-23,0.9990993643218322,0.9848732410946169,0.9832806150786862,0.9790075259963474,0.9687183668483138,0.9722292878332606,0.959831969306384
2020-12-24,0.9995514484524034,0.9874295054955474,0.9854406831634749,0.9820567737360862,0.9712720601830006,0.9757621131960201,0.9627839479385365
2020-12-25,0.999682505389724,0.9881721411848591,0.986067246455662,0.982943087630959,0.9720131256941389,0.9767895182631225,0.963640968687272
2020-12-28,1.0052707432984316,1.0198576186294495,1.012801928494909,1.0207644587071798,1.0036374944541562,1.020638213589323,1.0002182802110315
2020-12-29,1.0055033908087812,1.021211466184477,1.0137893951641823,1.0223905203551225,1.0048117322346226,1.0225350508876994,1.0015835571326934
2020-12-30,1.008480585953895,1.038555667249044,1.026432346284202,1.0432275916243674,1.0198489212319377,1.0468484039468824,1.0190705823690844
2020-12-31,1.0074084850808225,1.0322226197992297,1.021983812974893,1.035593747761712,1.0145449201493681,1.0379113414921306,1.0128873037289832
2021-01-04,1.007743850430594,1.034193684183951,1.023366237638753,1.0379667497643033,1.0161917547497623,1.0406860395627422,1.0148054716311081
2021-01-05,1.0071898986229633,1.0309327760588562,1.0210812065526942,1.0340393838254305,1.0134689409649056,1.0360921087937056,1.0116331890707004
2021-01-06,1.0068890660892658,1.0291664997586243,1.01984349391365,1.031913465279153,1.0119947585283342,1.0336069468406033,1.009916424873479
2021-01-07,1.0061319335087862,1.024727441900516,1.016731806784683,1.0265723778131195,1.0082894710992478,1.0273654519445858,1.0056024673465527
2021-01-08,1.006817975216708,1.0287353597139182,1.0195468593993227,1.031390538293514,1.0116394848114079,1.0329909817960363,1.0095004012663362
2021-01-11,1.005957535544521,1.0236923710998296,1.016002717699585,1.025323332738057,1.0074194998443604,1.0259015915124718,1.0045874956857206
2021-01-12,1.0059789749265358,1.0238175170891046,1.01609085335961,1.0254737471864888,1.007524369149524,1.0260771740043126,1.0047094992715575
2021-01-13,1.007202207634925,1.0309584933870832,1.0211202815204057,1.0340567810970767,1.013508800267825,1.0360966059050405,1.0116718293873013
2021-01-14,1.0055570880570135,1.0212993895012357,1.0143704370181557,1.0224310228111142,1.0054693632761902,1.0225064655230895,1.0023094861619715
2021-01-15,1.0075792806079706,1.0330804314220567,1.0225666130372864,1.036583937654353,1.015218469025936,1.039019417867778,1.013647698065828
2021-01-18,1.006103059010114,1.024398400738691,1.016614617614557,1.0261301685821298,1.0081273996281999,1.0267946989891397,1.005387583824743
2021-01-19,1.0068139325593028,1.0285501740391805,1.0194498612878533,1.0311207189387184,1.011501287961672,1.0326207783139245,1.00931308935221
2021-01-20,1.006645878041944,1.0275653892984395,1.0187781094582131,1.029936023849842,1.0107014708838455,1.0312366233202532,1.008381988062899
2021-01-21,1.0070845497121037,1.0301339343697191,1.0205315553813066,1.0330253888191303,1.012788924892289,1.03484543389643,1.0108117621003117
2021-01-22,1.0069486502905016,1.0293365637611425,1.0199874569232141,1.0320658583478288,1.012140960341461,1.0337240093629503,1.0100572792373443
2021-01-25,1.0069205988163599,1.0291720809123708,1.019875168573655,1.0318679555761086,1.0120072508878555,1.0334927518459769,1.0099016060183195
2021-01-26,1.0084945027665493,1.038399619089261,1.0261949601171256,1.0429700067842766,1.0195324952273606,1.0464655399735379,1.0186627906775454
2021-01-27,1.0067027298975022,1.0278171064568469,1.0190238372894826,1.0302150984783156,1.010983017164189,1.0315349405880947,1.0086969081833552
2021-01-28,1.0094162590897249,1.0437085718988703,1.0297271221309612,1.0493293485126505,1.0237256111722606,1.053863468164316,1.0235296509560972
2021-01-29,1.0094448790284756,1.0438783151472109,1.0298383082242413,1.0495341373707563,1.023858256859279,1.0541034208661466,1.0236843746349442
2021-02-01,1.0112408821863694,1.0545317392723008,1.0368277191504007,1.0623875117193875,1.032196846748797,1.0691643095844416,1.0334110773359628
2021-02-02,1.0140512618374316,1.0713424038767299,1.0477295228351793,1.0827105872316785,1.0452205811796516,1.0930258082236328,1.048623308139392
2021-02-03,1.0126373324794657,1.0627737825332944,1.0423066884945837,1.0723191340272356,1.038728762895352,1.080786944225034,1.0410248635919148
2021-02-04,1.0103179105820677,1.0488106935589203,1.0334707242015932,1.0554129351087913,1.0281620031955154,1.060907291266323,1.0286697265923255
2021-02-05,1.0092716791266507,1.0425807848568847,1.0295720653981661,1.0478899840911613,1.023507644536401,1.0520848242099663,1.0232369600242208
2021-02-08,1.009304153054375,1.0427732053413832,1.0296923388942665,1.0481220645223785,1.0236511226048115,1.0523566686026198,1.0234043068345318
2021-02-09,1.00883496721825,1.039992675563913,1.0279544776100955,1.0447683136635342,1.0215779243253524,1.0484281512087967,1.020986158696481
2021-02-10,1.0086168233574577,1.0387027400391349,1.027147934322213,1.0432132829853884,1.0206160761083038,1.0466075935751924,1.0198646524705195
2021-02-18,1.0067786503209997,1.0278443280591778,1.0203230419419236,1.0301266057219487,1.012478286430759,1.0312901265155139,1.010377554489612
2021-02-19,1.0093043456192978,1.0426350426411373,1.0295636241876487,1.0479148736834434,1.023481729646117,1.052066546148826,1.0231882694404544
2021-02-22,1.01013202879786,1.0475394796112851,1.0325740210321113,1.0538300009191925,1.02707286604244,1.0589948685187367,1.027376727279632
2021-02-23,1.0122320919998424,1.060031695396882,1.0402316785258252,1.0689106794376233,1.0362130985902767,1.0766752230439893,1.0380434867641668
2021-02-24,1.0113732537188989,1.0548727016994748,1.0370766348762275,1.062668031997261,1.032441672331499,1.0693392301679814,1.0336357172163408
2021-02-25,1.0112323980621252,1.0540299924964571,1.0365561898434381,1.0616493079799945,1.0318199294956012,1.0681432575994034,1.0329095116696079
2021-02-26,1.009777976611281,1.0453342410154172,1.0311456800324137,1.0511389749443891,1.025356983938248,1.0558061972382204,1.025361446314187
2021-03-01,1.0098360570097487,1.0456791255528428,1.0313594882763812,1.051555134559088,1.0256121134863856,1.0562938725718327,1.0256590987490648
2021-03-02,1.007305779124467,1.0306501063557625,1.022032985541386,1.033418968022469,1.0144826778742182,1.0350396611211197,1.0126741623638873
2021-03-03,1.0072228786384543,1.0301635626508046,1.0217334829683007,1.0328335470455052,1.0141259298905358,1.0343555988581337,1.0122586983521946
2021-03-04,1.0057861909586094,1.0217349164460223,1.0165201088472642,1.0226929570979328,1.007916461805371,1.0225074761014055,1.0050276574343295
2021-03-05,1.0078461430932668,1.0337383239446474,1.0240760309613306,1.0371105522441024,1.0169068259505798,1.039324953112193,1.015486353617856
2021-03-08,1.005835805523548,1.0219106260691901,1.016737666933988,1.022871014065523,1.0081624371609588,1.0226766875336304,1.0052988171232153
2021-03-09,1.0088954169038076,1.0397412666413262,1.0280896469620695,1.0442878913597105,1.0216699212138214,1.0476582974322166,1.0210127868634242
2021-03-10,1.008377774754968,1.0366812512013512,1.0261888701679278,1.040599815673348,1.0194032319422144,1.0433416554595047,1.0183700169604908
2021-03-11,1.0081571324859497,1.0353801066463069,1.0253312021553218,1.0390325403521348,1.0183808358869841,1.041508349766486,1.0171784305191356
2021-03-12,1.0078624223599326,1.033643979603458,1.024182617842808,1.0369418386125988,1.0170118777398345,1.0390633857192868,1.015583198402711
2021-03-15,1.0079373073511313,1.0340845135339074,1.0244865067275526,1.037472165966495,1.0173739912144208,1.039683366835475,1.016005070651089
2021-03-16,1.0076327658592785,1.0322923244027165,1.0232442016070775,1.0353144935726932,1.015893574739915,1.0371607171992507,1.0142802420557158
2021-03-17,1.0075414403032208,1.0317556540595412,1.022869674138894,1.0346686037547506,1.0154473703466016,1.0364058353321508,1.0137604969795309
2021-03-18,1.0076453110411212,1.0323657835416071,1.0232967832767852,1.0354028262232216,1.0159561822062797,1.0372638664505136,1.0143531246973878
2021-03-19,1.0069385694988484,1.0282124062125624,1.0203868355446521,1.030404111201755,1.012489294276984,1.0314215500795438,1.010314804170785
2021-03-22,1.008573412700484,1.0377881126514925,1.0270937283330155,1.0419194524554316,1.0204752739970655,1.0448693803976197,1.0196117707458525
2021-03-23,1.0065608297673347,1.025909387978481,1.0186183968497724,1.0276082371046782,1.0103704128974473,1.0281256908594838,1.00783274172049
2021-03-24,1.0065021148060684,1.0255661205383784,1.0183738978444803,1.0271956340583122,1.0100793898077085,1.0276440782439866,1.0074940675466688
2021-03-25,1.0072486745223188,1.0299295542262898,1.0214905189539332,1.0324400741122088,1.0137888738255074,1.0337652628078586,1.0118107219692682
2021-03-26,1.00964967516293,1.0440119954206568,1.0315468286367069,1.0493801957786644,1.025765460602148,1.0535541054986486,1.0257561423920158
2021-03-29,1.008677405300196,1.0382451746051544,1.0275154289771589,1.0424244279335404,1.0209548940853226,1.0454067653517,1.020143865772294
2021-03-30,1.0090248336957655,1.0402964680582254,1.0289454314810746,1.0448958885749882,1.0226599406632182,1.048298385316251,1.0221315065782381
2021-03-31,1.008201928243738,1.0354299306835608,1.0251325124210393,1.039030224256575,1.0181123880404401,1.041432826506799,1.0168287699921403
2021-04-01,1.0007754545648602,0.9916806726858308,0.9909308069933274,0.9863485699971535,0.9773513981397371,0.9798287750016417,0.9693342376302846
2021-04-02,1.003838890037326,1.009093079103423,1.0025784751555982,1.0071311093486799,0.9911370606902886,1.0039148021350344,0.9852855803900318
2021-04-06,1.0040889895726657,1.010535177686172,1.003511555525626,1.0088582630182594,0.9922439791708918,1.0059233797387024,0.986569361080922
2021-04-07,1.004892284049263,1.0151725169185546,1.006511080906942,1.0144138356767634,0.9958029946902565,1.0123860257497397,0.990697799614365
2021-04-08,1.0058693029217656,1.0208341034256359,1.0101621963746696,1.0212026621143784,1.0001377209966338,1.0202904906115708,0.9957290535966448
2021-04-09,1.0059805197236185,1.0214815424493398,1.01057777764583,1.0219798694420072,1.0006314696325485,1.021196422562401,0.9963025544524816
2021-04-12,1.0090262957431482,1.0392215487650946,1.0219804651160511,1.0432782623175199,1.0141800215680572,1.0460254990814164,1.0120408159378438
2021-04-13,1.0080533879173044,1.0334738736698228,1.0183985317234594,1.0363541281986077,1.009914509172055,1.0379260706158238,1.0070748815743074
2021-04-14,1.0087610145667976,1.0376352309379586,1.020995639795724,1.0413616739840792,1.0130050758321967,1.0437770687212433,1.0106704044584967
2021-04-15,1.0100064186443292,1.044983440898619,1.0255693141674147,1.0502111933495728,1.0184505314323635,1.0541254550849315,1.0170087941691834
2021-04-16,1.0101389130082756,1.0457697576609395,1.0260574088668062,1.0511594939250504,1.0190321794584316,1.0552359292565536,1.0176864229093725
2021-04-19,1.0106695853658523,1.048921105174154,1.0280289990057874,1.054960600812572,1.0213818886801138,1.0596877515970058,1.0204241300767314
2021-04-20,1.0096449357363506,1.0428211889676782,1.0241772887833958,1.047598554724248,1.0167897220403797,1.0510602113167709,1.0150716261303352
2021-04-21,1.0086044177082318,1.0366565784999888,1.0202632552489301,1.0401671326341972,1.0121267609146236,1.0423615699876883,1.0096406971307386
2021-04-22,1.0074960246532434,1.0301219230704506,1.0161143259598535,1.0322989912166447,1.0071877505080291,1.0331627057082515,1.0038926718308894
2021-04-23,1.0078638666929283,1.0322792775223937,1.0174822548953657,1.034893287803751,1.0088148445058762,1.0361919174529512,1.0057847378301636
2021-04-26,1.0070782779857275,1.0276639192416455,1.0145574839288702,1.0293408330645415,1.0053350168977766,1.0297059248818374,1.0017371330883265
2021-04-27,1.0083526535687046,1.0351232553531096,1.0192838341451687,1.0383066427266132,1.0109550813493242,1.0401697461994708,1.0082704097403659
2021-04-28,1.0089861775834772,1.0388536738578107,1.0216307877915138,1.0427969118344331,1.0137484128650198,1.0454177935492532,1.0115206422757197
2021-04-29,1.009906625377371,1.044289720555438,1.0250663099025943,1.0493449285781073,1.0178392313435811,1.0530763465506832,1.0162827757229806
2021-04-30,1.0103001058954715,1.0466235970533746,1.0265493330085782,1.0521591377985926,1.019606312068421,1.0563712656926783,1.0183412173610202
2021-05-06,1.007835599517419,1.031978747166581,1.0170544365493326,1.034492370865235,1.0082894982912476,1.0356775242978877,1.0051546497491528
2021-05-07,1.0077846876483123,1.0316797170332437,1.016863080710701,1.0341326606764984,1.0080618502021048,1.035257381630561,1.0048898860495288
2021-05-10,1.0081632401695166,1.0339026078637974,1.0182998637835694,1.0368064719041974,1.0097710669848743,1.0383802207676047,1.006877697710769
2021-05-11,1.0064689133642157,1.023935691617217,1.0117020592578787,1.0248125801885364,1.0019200136526147,1.0243661075820003,0.997744381038678
2021-05-12,1.00606915618472,1.0216028597309184,1.0101569012210792,1.0220107845475217,1.0000837519819072,1.0210987700782834,0.9956110040934631
